time/fps,time/time_elapsed,time/iterations,train/reward,time/total_timesteps,train/entropy_loss,train/value_loss,train/explained_variance,train/std,train/policy_gradient_loss,train/clip_range,train/clip_fraction,train/loss,train/approx_kl,train/n_updates,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean
89,228,408,,20400,-7.156556177139282,4.570075407173135e-06,-1.0038204193115234,1.0134572982788086,-0.008961488378699834,0.2,0.07000000067055226,-0.01433894969522953,0.015616635,4070,0.00025,2960.0,8.816666666666666e-05
89,229,409,,20450,-7.159026670455932,3.228708146707504e-06,0.21867609024047852,1.0140955448150635,-0.007977321409154747,0.2,0.07599999979138375,-0.01242054719477892,0.018440964,4080,0.00025,2960.0,8.816666666666666e-05
89,229,410,,20500,-7.163331174850464,4.675940863307914e-06,-0.543636679649353,1.015150785446167,-0.020195324430242145,0.2,0.10999999716877937,-0.03514087200164795,0.019850407,4090,0.00025,2960.0,8.816666666666666e-05
89,230,411,,20550,-7.168562746047973,1.8219854382550694e-06,0.4928695559501648,1.0161081552505493,-0.015351670253090787,0.2,0.03799999915063381,-0.032625287771224976,0.010496719,4100,0.00025,2960.0,8.816666666666666e-05
89,231,412,,20600,-7.17292366027832,1.4412121799978195e-05,-9.834787368774414,1.0168379545211792,-0.01105391827016149,0.2,0.051999999955296514,-0.029923826456069946,0.013422664,4110,0.00025,2960.0,8.816666666666666e-05
89,231,413,,20650,-7.176162672042847,6.232004352568765e-06,0.2454829216003418,1.0174435377120972,-0.008949266604147788,0.2,0.03599999956786633,-0.018376963213086128,0.008484169,4120,0.00025,2960.0,8.816666666666666e-05
89,232,414,,20700,-7.178498458862305,2.6655630972527433e-05,-3.14237642288208,1.0177019834518433,-0.01757751252548765,0.2,0.05599999874830246,-0.03714679554104805,0.013466327,4130,0.00025,2960.0,8.816666666666666e-05
88,235,415,,20750,-7.1786041259765625,1.2460149127946351e-05,-6.173497676849365,1.0175012350082397,-0.0025577761724122185,0.2,0.021999999508261682,-0.017804009839892387,0.008394436,4140,0.00025,2960.0,9.942857142857142e-05
88,235,416,,20800,-7.177220010757447,5.883024477952859e-05,0.477847695350647,1.017173171043396,-0.015969349692575463,0.2,0.02799999974668026,-0.032386813312768936,0.008201509,4150,0.00025,2960.0,9.942857142857142e-05
88,236,417,,20850,-7.175817441940308,7.921931410237448e-06,-0.6514506340026855,1.016937017440796,-0.0023707299890375565,0.2,0.011999999731779098,-0.009842926636338234,0.006826601,4160,0.00025,2960.0,9.942857142857142e-05
88,236,418,,20900,-7.1761716365814205,1.8699408428801689e-06,0.3713415265083313,1.0175296068191528,-0.016812787979841915,0.2,0.10799999870359897,-0.027515534311532974,0.02257886,4170,0.00025,2960.0,9.942857142857142e-05
88,237,419,,20950,-7.178613233566284,1.7598024328435713e-06,0.32227420806884766,1.0173505544662476,-0.00499221545807087,0.2,0.03599999919533729,-0.010974072851240635,0.00871664,4180,0.00025,2960.0,9.942857142857142e-05
88,237,420,,21000,-7.175348234176636,2.1337497059903397e-06,-0.16703379154205322,1.0164973735809326,-0.017649513135664208,0.2,0.02799999974668026,-0.03478141129016876,0.008088797,4190,0.00025,2960.0,9.942857142857142e-05
88,238,421,,21050,-7.171219682693481,3.4082813954228185e-06,-3.1648478507995605,1.015763282775879,-0.01406893177097679,0.2,0.06599999964237213,-0.022930320352315903,0.0152606545,4200,0.00025,2960.0,9.942857142857142e-05
88,238,422,,21100,-7.170718669891357,2.952715203718981e-06,-2.1823534965515137,1.0168362855911255,-0.005244942110729766,0.2,0.005999999865889549,-0.014927072450518608,0.0049227607,4210,0.00025,2960.0,9.942857142857142e-05
88,239,423,,21150,-7.1776285648345945,2.9568023649062523e-06,-5.258758068084717,1.0180251598358154,-0.01430635273375085,0.2,0.036000000685453414,-0.03830251097679138,0.013357638,4220,0.00025,2960.0,9.942857142857142e-05
88,239,424,,21200,-7.180256271362305,2.224975696663023e-06,-0.6959842443466187,1.0178556442260742,-0.0002850568548891985,0.2,0.03599999994039536,-0.007662636693567038,0.0025922812,4230,0.00025,2960.0,9.942857142857142e-05
88,240,425,,21250,-7.179277467727661,1.5079220332836484e-06,-0.13251781463623047,1.0181502103805542,-0.008475591702386964,0.2,0.08200000077486039,-0.01303800381720066,0.013123305,4240,0.00025,2960.0,9.942857142857142e-05
88,240,426,,21300,-7.184534978866577,8.431625531102327e-07,0.4799816608428955,1.0202274322509766,-0.007261169335863116,0.2,0.0380000002682209,-0.013223440386354923,0.011425492,4250,0.00025,2960.0,9.942857142857142e-05
88,241,427,,21350,-7.196207427978516,1.0071446212123192e-06,-3.657081127166748,1.0224720239639282,-0.022719027245416613,0.2,0.061999999731779096,-0.04245207831263542,0.014305967,4260,0.00025,2960.0,9.942857142857142e-05
88,242,428,,21400,-7.203851318359375,1.6920429061428877e-06,-29.36717414855957,1.023042917251587,0.0006444385254873453,0.2,0.0,-0.002458509523421526,0.00054597855,4270,0.00025,2960.0,9.942857142857142e-05
88,242,429,,21450,-7.205169248580932,4.5941324344767054e-07,-2.681417942047119,1.0232937335968018,-0.0023527312709484605,0.2,0.0,-0.007505692541599274,0.0022340917,4280,0.00025,2960.0,9.942857142857142e-05
88,243,430,,21500,-7.206954622268677,2.2390854326204135e-07,0.3472859859466553,1.0236432552337646,-0.007342343147611263,0.2,0.037999999895691874,-0.014010454528033733,0.009989236,4290,0.00025,2960.0,9.942857142857142e-05
88,243,431,,21550,-7.208328008651733,3.7143362021652136e-07,-1.0233376026153564,1.0238635540008545,-0.004511042869708604,0.2,0.0,-0.019440680742263794,0.0030113184,4300,0.00025,2960.0,9.942857142857142e-05
88,244,432,,21600,-7.209475421905518,3.547459215269555e-07,-1.6616673469543457,1.0243369340896606,-0.005528639002237412,0.2,0.0,-0.013500220142304897,0.0043745064,4310,0.00025,2960.0,9.942857142857142e-05
88,244,433,,21650,-7.210679531097412,4.377496580332263e-07,-4.9565348625183105,1.0239050388336182,-0.0077996129975653975,0.2,0.003999999910593033,-0.0158433448523283,0.0036036992,4320,0.00025,2960.0,9.942857142857142e-05
88,245,434,,21700,-7.205944776535034,4.4940759380551754e-07,-11.083279609680176,1.022354245185852,-0.00047276496415733505,0.2,0.0,-0.002407567575573921,0.0012271547,4330,0.00025,2960.0,9.942857142857142e-05
88,245,435,,21750,-7.197772455215454,2.411149722547634e-07,-30.462818145751953,1.0209929943084717,-0.005363161368179092,0.2,0.0,-0.016319086775183678,0.005105617,4340,0.00025,2960.0,9.942857142857142e-05
88,246,436,,21800,-7.193921804428101,2.1815818485038108e-07,-1.3627684116363525,1.021156668663025,-0.02731836845539526,0.2,0.23599999845027925,-0.03851645067334175,0.050601043,4350,0.00025,2960.0,9.942857142857142e-05
88,246,437,,21850,-7.197813224792481,4.230673368965654e-07,-9.318950653076172,1.0223712921142578,-0.01401758767850696,0.2,0.16000000089406968,-0.020701970905065536,0.031173248,4360,0.00025,2960.0,9.942857142857142e-05
88,247,438,,21900,-7.2013082027435305,3.761047963735109e-07,-9.627796173095703,1.0222622156143188,-0.00903304782090708,0.2,0.005999999865889549,-0.03255125880241394,0.0046623694,4370,0.00025,2960.0,9.942857142857142e-05
88,247,439,,21950,-7.197332286834717,3.516649627499646e-07,-3.729854106903076,1.0208404064178467,-0.014551219881512267,0.2,0.18400000371038913,-0.020872192457318306,0.030170592,4380,0.00025,2960.0,9.942857142857142e-05
88,248,440,,22000,-7.191407585144043,5.64129442182093e-07,-4.069608688354492,1.0203464031219482,-0.007907571909250777,0.2,0.0019999999552965165,-0.02047487162053585,0.003426733,4390,0.00025,2960.0,9.942857142857142e-05
88,249,441,,22050,-7.191260766983032,6.39151909354041e-07,-2.041905164718628,1.0205819606781006,-0.01614595446432947,0.2,0.015999999642372132,-0.03920493647456169,0.0067966487,4400,0.00025,2960.0,9.942857142857142e-05
88,249,442,,22100,-7.190501070022583,2.579006945779838e-07,-3.4437828063964844,1.0199546813964844,-0.002546439918456578,0.2,0.12799999825656413,-0.004098950419574976,0.014206151,4410,0.00025,2960.0,9.942857142857142e-05
88,250,443,,22150,-7.1868428707122805,2.1141653547829264e-07,-6.794114589691162,1.0192816257476807,-0.008161451753927374,0.2,0.06600000075995922,-0.016186630353331566,0.016357312,4420,0.00025,2960.0,9.942857142857142e-05
88,250,444,,22200,-7.184409809112549,5.113069278195326e-07,-0.8672620058059692,1.0188699960708618,-0.012977392962668154,0.2,0.1260000016540289,-0.020715760067105293,0.02449563,4430,0.00025,2960.0,9.942857142857142e-05
88,251,445,,22250,-7.183309268951416,7.544743368725904e-07,-1.7698273658752441,1.0190666913986206,-0.01939884846191866,0.2,0.0840000007301569,-0.03755098581314087,0.02179841,4440,0.00025,2960.0,9.942857142857142e-05
88,251,446,,22300,-7.1848334789276125,4.76738310339897e-07,-0.9917992353439331,1.0189104080200195,-0.013942611145786899,0.2,0.180000002682209,-0.017151176929473877,0.02798256,4450,0.00025,2960.0,9.942857142857142e-05
88,252,447,,22350,-7.183787870407104,4.182955194664828e-07,-19.968822479248047,1.0190560817718506,-0.01008686924725737,0.2,0.011999999731779098,-0.021592384204268456,0.006561686,4460,0.00025,2960.0,9.942857142857142e-05
88,252,448,,22400,-7.186308765411377,2.2811831740909836e-06,-17.234512329101562,1.0194921493530273,-0.004855297931469949,0.2,0.009999999776482582,-0.015698816627264023,0.0065239966,4470,0.00025,2960.0,9.942857142857142e-05
88,253,449,,22450,-7.18935718536377,7.60935699872789e-07,-26.325881958007812,1.0205589532852173,-0.005342939346184706,0.2,0.01799999997019768,-0.014703398570418358,0.007924641,4480,0.00025,2960.0,9.942857142857142e-05
88,254,450,,22500,-7.195261526107788,1.0084185873893147e-06,-0.5162696838378906,1.0216234922409058,-0.007003102897549995,0.2,0.009999999776482582,-0.020960798487067223,0.0048319306,4490,0.00025,2960.0,9.942857142857142e-05
88,254,451,,22550,-7.19706974029541,8.414523790634121e-07,-2.9316980838775635,1.0209864377975464,-0.0027210384397768905,0.2,0.10200000368058681,-0.005878157448023558,0.009077523,4500,0.00025,2960.0,9.942857142857142e-05
88,255,452,,22600,-7.192701816558838,4.835805100356084e-07,-11.107787132263184,1.0203968286514282,-0.007066600910387777,0.2,0.0,-0.01854751445353031,0.0018221092,4510,0.00025,2960.0,9.942857142857142e-05
88,255,453,,22650,-7.191506004333496,3.251882532140371e-07,-24.663896560668945,1.0206570625305176,-0.016370726452209182,0.2,0.12399999797344208,-0.023399313911795616,0.027872792,4520,0.00025,2960.0,9.942857142857142e-05
88,256,454,,22700,-7.192078590393066,7.459572600510001e-07,-1.1460673809051514,1.0204243659973145,-0.009007556475233302,0.2,0.14000000357627868,-0.008945315144956112,0.02579843,4530,0.00025,2960.0,9.942857142857142e-05
88,256,455,,22750,-7.190092658996582,4.080971592657079e-07,-26.556020736694336,1.0201144218444824,-0.015880272665992835,0.2,0.02799999937415123,-0.034014537930488586,0.010131811,4540,0.00025,2960.0,9.942857142857142e-05
88,257,456,,22800,-7.188298559188842,2.2143171349853218e-07,-51.369083404541016,1.0195517539978027,-0.009074659495643544,0.2,0.029999999701976775,-0.019516030326485634,0.009683105,4550,0.00025,2960.0,9.942857142857142e-05
88,258,457,,22850,-7.184742641448975,3.46541813200929e-07,-4.183226585388184,1.018857479095459,-0.010500936591066079,0.2,0.0019999999552965165,-0.02413785643875599,0.0049423208,4560,0.00025,2960.0,9.942857142857142e-05
88,258,458,,22900,-7.1818921089172365,4.984919712569535e-07,-9.62621021270752,1.0185626745224,-0.007823519144556456,0.2,0.03399999961256981,-0.018608208745718002,0.009535393,4570,0.00025,2960.0,9.942857142857142e-05
88,259,459,,22950,-7.180456495285034,3.555676926225715e-07,-5.460646152496338,1.0184986591339111,-0.01713022780977198,0.2,0.04200000055134297,-0.034184910356998444,0.010475123,4580,0.00025,2960.0,9.942857142857142e-05
88,259,460,,23000,-7.179866743087769,2.5112803086813073e-06,0.4091092348098755,1.0182950496673584,-0.02478653285652399,0.2,0.17400000169873236,-0.035863447934389114,0.027628079,4590,0.00025,2960.0,9.942857142857142e-05
88,260,461,,23050,-7.180204296112061,3.5039329077335425e-06,-8.577588081359863,1.0189998149871826,-0.009439583762781468,0.2,0.021999999508261682,-0.022213466465473175,0.008097567,4600,0.00025,2960.0,9.942857142857142e-05
88,260,462,,23100,-7.18384165763855,2.4590343969066454e-06,-41.17646789550781,1.0192281007766724,-0.014156205870210669,0.2,0.15600000247359275,-0.017708836123347282,0.029603248,4610,0.00025,2960.0,9.942857142857142e-05
88,261,463,,23150,-7.181696033477783,1.6814926198094327e-06,-11.487103462219238,1.0180600881576538,-0.007600762639194869,0.2,0.009999999776482582,-0.020001571625471115,0.0060102083,4620,0.00025,2960.0,9.942857142857142e-05
88,261,464,,23200,-7.1762134552001955,3.2218284218288318e-06,-12.54612922668457,1.0171406269073486,-0.0065748664936982944,0.2,0.08399999998509884,-0.014671366661787033,0.0107187275,4630,0.00025,2960.0,9.942857142857142e-05
88,262,465,,23250,-7.172132349014282,3.5598438444139903e-06,0.008735477924346924,1.0162287950515747,-0.008184663497610023,0.2,0.08400000035762786,-0.013593733310699463,0.0215564,4640,0.00025,2960.0,9.942857142857142e-05
88,263,466,,23300,-7.168025779724121,1.3049306335233269e-05,-2.314483880996704,1.0155231952667236,-0.012008272896520822,0.2,0.06799999997019768,-0.02533651329576969,0.011732269,4650,0.00025,2960.0,9.942857142857142e-05
88,263,467,,23350,-7.166293430328369,8.184743705896835e-06,-5.057373523712158,1.0156962871551514,-0.002063145508058284,0.2,0.011999999731779098,-0.010183478705585003,0.007330352,4660,0.00025,2960.0,9.942857142857142e-05
88,264,468,,23400,-7.167386388778686,3.2139761970029214e-06,-22.953088760375977,1.015557885169983,-0.009607679240405531,0.2,0.1299999974668026,-0.015459139831364155,0.022334747,4670,0.00025,2960.0,9.942857142857142e-05
88,264,469,,23450,-7.164779186248779,2.2826038389212044e-06,-1.1267178058624268,1.015053629875183,-0.018592136945575443,0.2,0.15800000093877314,-0.02608509548008442,0.02297369,4680,0.00025,2960.0,9.942857142857142e-05
88,265,470,,23500,-7.163463020324707,7.437133149323927e-07,-3.8385133743286133,1.0150505304336548,-0.012323564956197686,0.2,0.06599999852478504,-0.025596322491765022,0.017129453,4690,0.00025,2960.0,9.942857142857142e-05
88,265,471,,23550,-7.16434760093689,1.8198322140960955e-05,-2.9360969066619873,1.0155308246612549,-0.005708925416983845,0.2,0.031999999284744264,-0.01491448376327753,0.008202439,4700,0.00025,2960.0,9.942857142857142e-05
88,266,472,,23600,-7.165438842773438,4.028486409879406e-06,-2.7788021564483643,1.0152238607406616,-0.011041705724550432,0.2,0.05799999944865704,-0.021967362612485886,0.015726468,4710,0.00025,2960.0,9.942857142857142e-05
88,266,473,,23650,-7.163208866119385,4.573980413624668e-06,-0.39957261085510254,1.0152031183242798,-0.007299911751761101,0.2,0.014000000059604644,-0.02389926090836525,0.0074049844,4720,0.00025,2960.0,9.942857142857142e-05
87,269,474,,23700,-7.164273929595947,4.535396988103457e-06,-23.667064666748047,1.0156514644622803,-0.008868279444403271,0.2,0.04599999971687794,-0.025822153314948082,0.008465801,4730,0.00025,2960.0,9.637499999999998e-05
87,270,475,,23750,-7.165949392318725,4.513363501246204e-06,-0.046375393867492676,1.0158170461654663,-0.011390052827074726,0.2,0.046000000461935996,-0.026263859122991562,0.012389272,4740,0.00025,2960.0,9.637499999999998e-05
87,270,476,,23800,-7.167678308486939,3.262816534288504e-07,-18.383760452270508,1.0165894031524658,-0.009358683851081873,0.2,0.005999999865889549,-0.021133191883563995,0.005089672,4750,0.00025,2960.0,9.637499999999998e-05
87,271,477,,23850,-7.172324895858765,2.6301339630663276e-07,-0.8709349632263184,1.0175578594207764,-0.005722488643004908,0.2,0.0,-0.024109812453389168,0.0015872014,4760,0.00025,2960.0,9.637499999999998e-05
87,271,478,,23900,-7.175821161270141,2.4810096874716694e-07,-8.420438766479492,1.017905831336975,-0.0011715269280831108,0.2,0.0,-0.006510502193123102,0.00092527864,4770,0.00025,2960.0,9.637499999999998e-05
87,272,479,,23950,-7.177065467834472,2.2880375354361605e-07,-53.643455505371094,1.0183823108673096,-0.008035408561816481,0.2,0.009999999776482582,-0.02127842791378498,0.006050037,4780,0.00025,2960.0,9.637499999999998e-05
88,272,480,,24000,-7.179291534423828,1.717342286156054e-07,-12.6854248046875,1.018846869468689,-0.010326396096498058,0.2,0.13799999915063382,-0.013131355866789818,0.022402152,4790,0.00025,2960.0,9.637499999999998e-05
88,273,481,,24050,-7.181408643722534,8.876185972894746e-07,-13.541302680969238,1.019289255142212,-0.01737586644850673,0.2,0.06399999968707562,-0.032309699803590775,0.017733064,4800,0.00025,2960.0,9.637499999999998e-05
88,273,482,,24100,-7.181510019302368,2.469016322947937e-07,-10.604074478149414,1.0186872482299805,-0.003342444034758785,0.2,0.0,-0.017839549109339714,0.002302885,4810,0.00025,2960.0,9.637499999999998e-05
88,274,483,,24150,-7.177729797363281,2.4523288004729694e-07,-26.272077560424805,1.0179916620254517,-0.010192394806072081,0.2,0.12199999801814557,-0.012407214380800724,0.018737108,4820,0.00025,2960.0,9.637499999999998e-05
88,274,484,,24200,-7.174651288986206,2.210452976214583e-07,-39.49662399291992,1.01728093624115,-0.009256087278481573,0.2,0.02799999974668026,-0.017843373119831085,0.008649084,4830,0.00025,2960.0,9.637499999999998e-05
88,275,485,,24250,-7.1717041015625,1.3833823828690583e-07,-1.5911202430725098,1.0173475742340088,-0.005990527437301196,0.2,0.009999999776482582,-0.013752492144703865,0.004184022,4840,0.00025,2960.0,9.637499999999998e-05
88,275,486,,24300,-7.171318912506104,1.839859564256585e-07,-13.393817901611328,1.0162965059280396,-0.008028980996459722,0.2,0.0380000002682209,-0.015337309800088406,0.009868134,4850,0.00025,2960.0,9.637499999999998e-05
88,276,487,,24350,-7.167140293121338,6.302263898305682e-07,-20.591266632080078,1.0167791843414307,-0.002820847927941905,0.2,0.005999999865889549,-0.006754351779818535,0.0038219832,4860,0.00025,2960.0,9.637499999999998e-05
88,276,488,,24400,-7.173775339126587,2.439147039012823e-07,-24.2066593170166,1.0184623003005981,-0.0073170981319272245,0.2,0.015999999642372132,-0.01785603165626526,0.0061743627,4870,0.00025,2960.0,9.637499999999998e-05
88,277,489,,24450,-7.180754041671753,1.4027223471657635e-07,-3.7096023559570312,1.0198131799697876,-0.003009025754115946,0.2,0.0,-0.009781191125512123,0.0007565117,4880,0.00025,2960.0,9.637499999999998e-05
88,278,490,,24500,-7.1866991996765135,1.4486961674720078e-07,-114.51604461669922,1.020655870437622,-0.018481491835787976,0.2,0.09199999906122684,-0.03320590406656265,0.02041353,4890,0.00025,2960.0,9.637499999999998e-05
88,278,491,,24550,-7.189660358428955,1.3097736371037171e-07,-9.808974266052246,1.0210697650909424,-0.006109554782975457,0.2,0.05599999986588955,-0.011764793656766415,0.0108081745,4900,0.00025,2960.0,9.637499999999998e-05
88,279,492,,24600,-7.191260528564453,1.1496201253180516e-07,-4.847655296325684,1.0211870670318604,-0.012729211201891388,0.2,0.02199999988079071,-0.026032503694295883,0.008204764,4910,0.00025,2960.0,9.637499999999998e-05
88,279,493,,24650,-7.190167856216431,2.349606916141056e-07,-1.810908555984497,1.0203163623809814,-0.014818453436194545,0.2,0.02800000086426735,-0.035491716116666794,0.009316782,4920,0.00025,2960.0,9.637499999999998e-05
88,280,494,,24700,-7.185121726989746,1.8707126372419225e-07,-0.2647881507873535,1.0193192958831787,-0.016236413857899736,0.2,0.10600000061094761,-0.0262699443846941,0.020040147,4930,0.00025,2960.0,9.637499999999998e-05
88,280,495,,24750,-7.180514144897461,1.692686424803469e-07,-1.9422228336334229,1.0182651281356812,-0.005240795121644481,0.2,0.0,-0.013612000271677971,0.0015092802,4940,0.00025,2960.0,9.637499999999998e-05
88,281,496,,24800,-7.1744283676147464,3.315393087177654e-07,-0.8134478330612183,1.016794204711914,-0.00279734393680684,0.2,0.0019999999552965165,-0.009049584157764912,0.0028089797,4950,0.00025,2960.0,9.637499999999998e-05
88,281,497,,24850,-7.1681578159332275,5.089620515263959e-07,-10.837965965270996,1.0163084268569946,-0.001663093377486824,0.2,0.0,-0.010004520416259766,0.0019169116,4960,0.00025,2960.0,9.637499999999998e-05
88,282,498,,24900,-7.167781496047974,4.242004365551111e-07,-24.12541961669922,1.0164607763290405,-0.016173518223688177,0.2,0.20199999772012234,-0.01846177875995636,0.034950703,4970,0.00025,2960.0,9.637499999999998e-05
88,282,499,,24950,-7.168045282363892,3.783398199175281e-07,-2.920470714569092,1.016351342201233,-0.0049394575650801185,0.2,0.06400000117719173,-0.008381394669413567,0.01518229,4980,0.00025,2960.0,9.637499999999998e-05
88,283,500,,25000,-7.167106962203979,6.113743381774839e-07,-2.761223316192627,1.0160834789276123,-0.014473085381090555,0.2,0.07799999974668026,-0.025029100477695465,0.016227419,4990,0.00025,2960.0,9.637499999999998e-05
88,283,501,,25050,-7.165643405914307,2.3085359970309583e-07,-1.4777135848999023,1.015671730041504,-0.00970483289787083,0.2,0.012000000104308128,-0.02575649321079254,0.004795028,5000,0.00025,2960.0,9.637499999999998e-05
88,284,502,,25100,-7.1631433963775635,2.994283292423461e-07,-10.979413986206055,1.0149015188217163,-0.012341097094584086,0.2,0.02799999974668026,-0.025411058217287064,0.008124573,5010,0.00025,2960.0,9.637499999999998e-05
88,284,503,,25150,-7.1591895580291744,4.0260368905364885e-07,-51.867828369140625,1.0142396688461304,-0.020089832709170707,0.2,0.09800000041723252,-0.03453243896365166,0.021327462,5020,0.00025,2960.0,9.637499999999998e-05
88,285,504,,25200,-7.15826187133789,7.980021280218353e-07,-4.692358493804932,1.014662265777588,-0.015682654515839545,0.2,0.017999999597668646,-0.0341753214597702,0.00813933,5030,0.00025,2960.0,9.637499999999998e-05
88,285,505,,25250,-7.160722255706787,4.6014265819849243e-07,-41.91594696044922,1.0148046016693115,-0.01378551035234703,0.2,0.015999999642372132,-0.030391689389944077,0.0069447625,5040,0.00025,2960.0,9.637499999999998e-05
88,286,506,,25300,-7.159377908706665,3.565768309954365e-07,-19.729835510253906,1.013965129852295,-0.0028445551998444786,0.2,0.015999999642372132,-0.008845419622957706,0.006626134,5050,0.00025,2960.0,9.637499999999998e-05
88,287,507,,25350,-7.154776239395142,1.4457088695962738e-06,-5.623842716217041,1.013154149055481,-0.002424427749821945,0.2,0.0,-0.011535491794347763,0.0024366535,5060,0.00025,2960.0,9.637499999999998e-05
88,287,508,,25400,-7.151363277435303,6.624247021136398e-07,-38.58192825317383,1.012494683265686,-0.006810205977875761,0.2,0.011999999731779098,-0.0163044985383749,0.0051443125,5070,0.00025,2960.0,9.637499999999998e-05
88,288,509,,25450,-7.147847747802734,4.5315720740291e-07,-3.866041660308838,1.0118519067764282,-0.001690752630111092,0.2,0.003999999910593033,-0.010479474440217018,0.004026835,5080,0.00025,2960.0,9.637499999999998e-05
88,288,510,,25500,-7.146711444854736,5.110990514367586e-07,-49.06511688232422,1.0122663974761963,-0.0055713864399585585,0.2,0.005999999865889549,-0.02563648298382759,0.006221509,5090,0.00025,2960.0,9.637499999999998e-05
88,289,511,,25550,-7.150249671936035,4.1706568083554884e-07,-10.997530937194824,1.0128871202468872,-0.016286913897842224,0.2,0.1879999976605177,-0.021683331578969955,0.031239016,5100,0.00025,2960.0,9.637499999999998e-05
88,289,512,,25600,-7.151916265487671,3.112408364813746e-07,-8.232274055480957,1.0128098726272583,-0.012571856508031498,0.2,0.024000000208616257,-0.02998713217675686,0.009904269,5110,0.00025,2960.0,9.637499999999998e-05
88,290,513,,25650,-7.151465845108032,1.1027626783288724e-06,-1.048466444015503,1.0129324197769165,-0.013525289955548914,0.2,0.1320000033825636,-0.0213064793497324,0.018420449,5120,0.00025,2960.0,9.637499999999998e-05
88,290,514,,25700,-7.152929830551147,4.995620088266151e-07,-54.53007125854492,1.0132502317428589,-0.012137058074120332,0.2,0.03199999965727329,-0.024646874517202377,0.009958969,5130,0.00025,2960.0,9.637499999999998e-05
88,291,515,,25750,-7.154630422592163,2.874214189318991e-07,-63.32141876220703,1.0136120319366455,-0.018587410507723678,0.2,0.09800000004470348,-0.03310726210474968,0.019996263,5140,0.00025,2960.0,9.637499999999998e-05
88,291,516,,25800,-7.156822204589844,3.245958737352339e-07,-0.010472774505615234,1.0140405893325806,-0.013697791536338499,0.2,0.12400000058114528,-0.018544519320130348,0.024117216,5150,0.00025,2960.0,9.637499999999998e-05
88,292,517,,25850,-7.1586689949035645,7.306415454877424e-07,-1.7681310176849365,1.0143331289291382,-0.008282267010305055,0.2,0.025999999418854714,-0.018898267298936844,0.00864452,5160,0.00025,2960.0,9.637499999999998e-05
88,292,518,,25900,-7.158978605270386,7.776313879048758e-07,-1.1004695892333984,1.0140869617462158,-0.003297393412562144,0.2,0.009999999776482582,-0.014376465231180191,0.0047619212,5170,0.00025,2960.0,9.637499999999998e-05
88,293,519,,25950,-7.157683324813843,1.2271936498109426e-06,0.7354750633239746,1.01400625705719,-0.005539683825074348,0.2,0.019999999552965164,-0.015293000265955925,0.0062382305,5180,0.00025,2960.0,9.637499999999998e-05
88,293,520,,26000,-7.157674169540405,4.707281414084719e-06,-21.36705780029297,1.0140197277069092,-0.02587795852869732,0.2,0.046000000834465024,-0.0511922650039196,0.011173078,5190,0.00025,2960.0,9.637499999999998e-05
88,294,521,,26050,-7.157778930664063,3.2447977446281585e-06,-5.257471561431885,1.0141681432724,-0.005376765297958652,0.2,0.0899999987334013,-0.009353413246572018,0.017866312,5200,0.00025,2960.0,9.637499999999998e-05
88,295,522,,26100,-7.15894889831543,1.915984216793731e-06,-17.80174446105957,1.0143096446990967,-0.014008800400304545,0.2,0.017999999597668646,-0.03563427925109863,0.0085809445,5210,0.00025,2960.0,9.637499999999998e-05
88,295,523,,26150,-7.160175466537476,1.7171256104120402e-06,-0.7238531112670898,1.015036940574646,0.005478030265374389,0.2,0.0,-2.0325436707935296e-05,0.0024717117,5220,0.00025,2960.0,9.637499999999998e-05
88,296,524,,26200,-7.165247964859009,2.6820273660632664e-06,-1.253706455230713,1.0161421298980713,-0.010007157844083991,0.2,0.036000000312924385,-0.024960443377494812,0.011763355,5230,0.00025,2960.0,9.637499999999998e-05
88,296,525,,26250,-7.170271587371826,1.1526739262990304e-05,-4.17875862121582,1.0168206691741943,-0.012250740061513454,0.2,0.03599999956786633,-0.031409263610839844,0.008595782,5240,0.00025,2960.0,9.637499999999998e-05
88,297,526,,26300,-7.171546888351441,0.0001835022064824443,-0.1976383924484253,1.016418695449829,-0.026042678661644558,0.2,0.22200000025331973,-0.03231627494096756,0.036002234,5250,0.00025,2960.0,9.637499999999998e-05
88,297,527,,26350,-7.1680622577667235,0.00033769543265407267,-3.1447296142578125,1.0156450271606445,-0.011124192020506029,0.2,0.03400000035762787,-0.024592304602265358,0.010274407,5260,0.00025,2960.0,9.637499999999998e-05
88,298,528,,26400,-7.164706802368164,8.445492363193808e-05,-0.4490163326263428,1.015075922012329,-0.036104060113429884,0.2,0.16800000034272672,-0.05997595191001892,0.03663918,5270,0.00025,2960.0,9.637499999999998e-05
88,298,529,,26450,-7.161885738372803,2.6296738667497266e-05,-33.096435546875,1.0144493579864502,-0.025535243943333796,0.2,0.1879999991506338,-0.03811705484986305,0.027214756,5280,0.00025,2960.0,9.637499999999998e-05
88,299,530,,26500,-7.159361457824707,3.0408776819967897e-05,-1.1393415927886963,1.0141589641571045,0.0008940169688429478,0.2,0.0,-0.004364769905805588,0.0029510378,5290,0.00025,2960.0,9.637499999999998e-05
88,299,531,,26550,-7.157596397399902,8.448733933619223e-06,-1.367631196975708,1.0134613513946533,-0.010344332495704123,0.2,0.03799999915063381,-0.020177466794848442,0.010192193,5300,0.00025,2960.0,9.637499999999998e-05
