time/total_timesteps,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/time_elapsed,train/std,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/loss,train/learning_rate,train/entropy_loss,train/n_updates,train/clip_range,train/clip_fraction,train/explained_variance
3549184,1733,7.551e-05,1498.0,109,32446,0.15225350856781006,0.2946716253645718,1.1179648616924109e-08,263.27942,0.2818824350833893,0.00025,3.348217248916626,17320,0.2,1.0,-0.6359807252883911
3551232,1734,7.551e-05,1498.0,109,32469,0.15225350856781006,0.29894044287502763,1.1805205521117635e-08,270.54297,0.3101154565811157,0.00025,3.348217248916626,17330,0.2,1.0,-0.10935449600219727
3553280,1735,7.547e-05,1498.0,109,32495,0.15225350856781006,0.2933822748251259,5.8822216267989665e-09,270.4,0.304518461227417,0.00025,3.348217248916626,17340,0.2,1.0,-0.39799225330352783
3555328,1736,7.55e-05,1498.0,109,32519,0.15225350856781006,0.29739975621923803,1.2412273837913989e-08,257.7219,0.30655473470687866,0.00025,3.348217248916626,17350,0.2,1.0,-0.29291319847106934
3557376,1737,7.552000000000001e-05,1498.0,109,32539,0.15225350856781006,0.2965562967583537,9.887066968611303e-09,279.16968,0.29938212037086487,0.00025,3.348217248916626,17360,0.2,1.0,-0.4563472270965576
3559424,1738,7.548e-05,1498.0,109,32561,0.15225350856781006,0.29126810492016375,8.884253083901727e-09,268.02438,0.27557048201560974,0.00025,3.348217248916626,17370,0.2,1.0,-1.7003912925720215
3561472,1739,7.552e-05,1498.0,109,32582,0.15225350856781006,0.2923105358146131,8.077997395300463e-09,262.34418,0.2818925678730011,0.00025,3.348217248916626,17380,0.2,1.0,-1.3074936866760254
3563520,1740,7.558e-05,1498.0,109,32602,0.15225350856781006,0.2927589231636375,8.47187188283971e-09,276.51642,0.30058902502059937,0.00025,3.348217248916626,17390,0.2,1.0,-0.6042364835739136
3565568,1741,7.559e-05,1498.0,109,32625,0.15225350856781006,0.2955653786659241,1.1066508764229211e-08,264.09552,0.2560442090034485,0.00025,3.348217248916626,17400,0.2,1.0,-1.2408809661865234
3567616,1742,7.557e-05,1498.0,109,32645,0.15225350856781006,0.2962058110162616,9.029016614578444e-09,266.7817,0.2949608862400055,0.00025,3.348217248916626,17410,0.2,1.0,-0.9409260749816895
3569664,1743,7.56e-05,1498.0,109,32666,0.15225350856781006,0.2952186236158013,9.144011779357863e-09,273.84448,0.28375113010406494,0.00025,3.348217248916626,17420,0.2,1.0,-0.6843898296356201
3571712,1744,7.557000000000001e-05,1498.0,109,32690,0.15225350856781006,0.2969621908850968,9.209373453764046e-09,261.57904,0.3016916513442993,0.00025,3.348217248916626,17430,0.2,1.0,-1.0999414920806885
3573760,1745,7.555000000000001e-05,1498.0,109,32719,0.15225350856781006,0.29896549601107836,9.439785734685624e-09,273.81723,0.3155452311038971,0.00025,3.348217248916626,17440,0.2,1.0,-0.31159067153930664
3575808,1746,7.547e-05,1498.0,109,32750,0.15225350856781006,0.29428967060521244,8.830211926241782e-09,269.24344,0.29316842555999756,0.00025,3.348217248916626,17450,0.2,1.0,-0.4293926954269409
3577856,1747,7.553e-05,1498.0,109,32775,0.15225350856781006,0.3013454480096698,8.502188578868308e-09,259.11505,0.3117004632949829,0.00025,3.348217248916626,17460,0.2,1.0,0.33182376623153687
3579904,1748,7.557000000000001e-05,1498.0,109,32805,0.15225350856781006,0.29518143171444533,1.1720239321763582e-08,277.89172,0.31006699800491333,0.00025,3.348217248916626,17470,0.2,1.0,-0.006544589996337891
3581952,1749,7.560000000000001e-05,1498.0,109,32830,0.15225350856781006,0.2953488999977708,8.593015869348686e-09,266.31613,0.30803999304771423,0.00025,3.348217248916626,17480,0.2,1.0,0.4337255358695984
3584000,1750,7.558e-05,1498.0,109,32851,0.15225350856781006,0.2981754056178033,1.2860184590846035e-08,264.41693,0.2804728150367737,0.00025,3.348217248916626,17490,0.2,1.0,-0.02291131019592285
3586048,1751,7.560000000000002e-05,1498.0,109,32873,0.15225350856781006,0.29605479845777155,8.477883529228735e-09,275.80368,0.2913961410522461,0.00025,3.348217248916626,17500,0.2,1.0,0.3233051896095276
3588096,1752,7.560000000000001e-05,1498.0,109,32894,0.15225350856781006,0.29477293947711586,9.074129497799177e-09,263.5078,0.30390384793281555,0.00025,3.348217248916626,17510,0.2,1.0,0.1453789472579956
3590144,1753,7.553e-05,1498.0,109,32914,0.15225350856781006,0.29851399548351765,8.998186695058364e-09,269.22406,0.2909166216850281,0.00025,3.348217248916626,17520,0.2,1.0,-0.5113110542297363
3592192,1754,7.551e-05,1498.0,109,32935,0.15225350856781006,0.2928937379270792,6.953370957837879e-09,271.5677,0.31273671984672546,0.00025,3.348217248916626,17530,0.2,1.0,-0.3101996183395386
3594240,1755,7.55e-05,1498.0,109,32963,0.15225350856781006,0.29265126544050873,1.5814347638712367e-08,257.95898,0.2987673282623291,0.00025,3.348217248916626,17540,0.2,1.0,-0.5172913074493408
3596288,1756,7.551e-05,1498.0,109,32985,0.15225350856781006,0.2952655556611717,9.888623908257953e-09,278.57086,0.30388006567955017,0.00025,3.348217248916626,17550,0.2,1.0,-0.15355873107910156
3598336,1757,7.554000000000001e-05,1498.0,108,33014,0.15225350856781006,0.28876205943524835,7.602785411647828e-09,268.2908,0.2772757112979889,0.00025,3.348217248916626,17560,0.2,1.0,0.1189681887626648
3600384,1758,7.551e-05,1498.0,108,33039,0.15225350856781006,0.2863662206567824,9.849777253545523e-09,261.19818,0.2816590964794159,0.00025,3.348217248916626,17570,0.2,1.0,-0.705679178237915
3602432,1759,7.547000000000001e-05,1498.0,108,33068,0.15225350856781006,0.2908480459824204,9.00525124122864e-09,276.81647,0.28994491696357727,0.00025,3.348217248916626,17580,0.2,1.0,-0.49150550365448
3604480,1760,7.555000000000001e-05,1498.0,108,33096,0.15225350856781006,0.29366995543241503,6.340631691914566e-09,264.68225,0.28733935952186584,0.00025,3.348217248916626,17590,0.2,1.0,-0.8410727977752686
3606528,1761,7.551e-05,1498.0,108,33122,0.15225350856781006,0.29522483330219984,1.2653510243071375e-08,265.73407,0.3017967939376831,0.00025,3.348217248916626,17600,0.2,1.0,-0.834776759147644
3608576,1762,7.551e-05,1498.0,108,33144,0.15225350856781006,0.2922954774461687,1.1261429248149434e-08,275.12653,0.2865220010280609,0.00025,3.348217248916626,17610,0.2,1.0,-0.9146151542663574
3610624,1763,7.547e-05,1498.0,108,33165,0.15225350856781006,0.2941137542948127,9.993673382238666e-09,262.89175,0.30851709842681885,0.00025,3.348217248916626,17620,0.2,1.0,-1.543917179107666
3612672,1764,7.547e-05,1498.0,108,33195,0.15225350856781006,0.29807912977412343,8.662222523644903e-09,271.68652,0.29388245940208435,0.00025,3.348217248916626,17630,0.2,1.0,0.13338977098464966
3614720,1765,7.552e-05,1498.0,108,33227,0.15225350856781006,0.2924331879243255,8.653238357976545e-09,269.78574,0.296372652053833,0.00025,3.348217248916626,17640,0.2,1.0,0.21235334873199463
3616768,1766,7.546e-05,1498.0,108,33250,0.15225350856781006,0.29522858718410133,8.718120653172789e-09,258.263,0.2892509698867798,0.00025,3.348217248916626,17650,0.2,1.0,0.06556689739227295
3618816,1767,7.542999999999999e-05,1498.0,108,33270,0.15225350856781006,0.2888797133229673,1.4827275686413178e-08,278.52307,0.3208971321582794,0.00025,3.348217248916626,17660,0.2,1.0,0.2554877996444702
3620864,1768,7.543999999999998e-05,1498.0,108,33291,0.15225350856781006,0.2940912783145905,6.2443881669593805e-09,267.83286,0.3219268023967743,0.00025,3.348217248916626,17670,0.2,1.0,0.2717325687408447
3622912,1769,7.54e-05,1498.0,108,33311,0.15225350856781006,0.2917731872294098,8.675286885737044e-09,262.72238,0.287324994802475,0.00025,3.348217248916626,17680,0.2,1.0,-0.6857798099517822
3624960,1770,7.543e-05,1498.0,108,33330,0.15225350856781006,0.29472888773307204,9.204947959418065e-09,276.3389,0.2904607355594635,0.00025,3.348217248916626,17690,0.2,1.0,0.22291892766952515
3627008,1771,7.543e-05,1498.0,108,33355,0.15225350856781006,0.2906903549097478,7.601346726712755e-09,263.75275,0.2769373655319214,0.00025,3.348217248916626,17700,0.2,1.0,-0.30597174167633057
3629056,1772,7.548e-05,1498.0,108,33377,0.15225350856781006,0.2960621116682887,1.0344910958415277e-08,267.84106,0.2924763262271881,0.00025,3.348217248916626,17710,0.2,1.0,-0.06260156631469727
3631104,1773,7.547e-05,1498.0,108,33400,0.15225350856781006,0.28967272364534435,9.042839892864363e-09,272.89267,0.30604657530784607,0.00025,3.348217248916626,17720,0.2,1.0,-1.308359146118164
3633152,1774,7.553999999999998e-05,1498.0,108,33423,0.15225350856781006,0.29475263664498924,1.1481388643985735e-08,260.2647,0.29245275259017944,0.00025,3.348217248916626,17730,0.2,1.0,-2.7142622470855713
3635200,1775,7.552000000000001e-05,1498.0,108,33442,0.15225350856781006,0.29296664260327815,9.15423543253191e-09,275.78564,0.29010093212127686,0.00025,3.348217248916626,17740,0.2,1.0,0.014242291450500488
3637248,1776,7.553e-05,1498.0,108,33464,0.15225350856781006,0.29301718547940253,8.109154815000296e-09,268.83508,0.3125249445438385,0.00025,3.348217248916626,17750,0.2,1.0,0.1674705147743225
3639296,1777,7.553e-05,1498.0,108,33484,0.15225350856781006,0.29160100100561975,1.2336117467814933e-08,259.66278,0.315481960773468,0.00025,3.348217248916626,17760,0.2,1.0,0.5611908137798309
3641344,1778,7.556e-05,1498.0,108,33506,0.15225350856781006,0.2820236298255622,1.1091800156820542e-08,277.53094,0.28252023458480835,0.00025,3.348217248916626,17770,0.2,1.0,0.45581871271133423
3643392,1779,7.55e-05,1498.0,108,33527,0.15225350856781006,0.28976222695782783,5.894124325417361e-09,265.71124,0.2663520574569702,0.00025,3.348217248916626,17780,0.2,1.0,0.2717445492744446
3645440,1780,7.554e-05,1498.0,108,33548,0.15225350856781006,0.2938168304041028,8.194189607749203e-09,264.92816,0.2869390547275543,0.00025,3.348217248916626,17790,0.2,1.0,-0.12024235725402832
3647488,1781,7.552000000000001e-05,1498.0,108,33571,0.15225350856781006,0.28914929470047357,1.4358983276702153e-08,275.7,0.2722078561782837,0.00025,3.348217248916626,17800,0.2,1.0,-0.6476283073425293
3649536,1782,7.551e-05,1498.0,108,33594,0.15225350856781006,0.2916133202146739,6.469839767750396e-09,263.3887,0.2781611680984497,0.00025,3.348217248916626,17810,0.2,1.0,-0.2998483180999756
3651584,1783,7.557e-05,1498.0,108,33614,0.15225350856781006,0.2961863923817873,1.0928973264226483e-08,269.8892,0.29730215668678284,0.00025,3.348217248916626,17820,0.2,1.0,-0.47938036918640137
3653632,1784,7.554999999999998e-05,1498.0,108,33635,0.15225350856781006,0.2912032795138657,7.3599580392019744e-09,270.76526,0.3029661178588867,0.00025,3.348217248916626,17830,0.2,1.0,-1.2538959980010986
3655680,1785,7.553999999999998e-05,1498.0,108,33656,0.15225350856781006,0.2916324763093144,9.503679998176805e-09,257.38696,0.31746163964271545,0.00025,3.348217248916626,17840,0.2,1.0,0.2839375138282776
3657728,1786,7.561e-05,1498.0,108,33676,0.15225350856781006,0.29390785470604897,1.0655673933143706e-08,279.35495,0.3046843707561493,0.00025,3.348217248916626,17850,0.2,1.0,-0.29229605197906494
3659776,1787,7.561e-05,1498.0,108,33698,0.15225350856781006,0.2918498719111085,9.349659380042397e-09,268.16663,0.30210256576538086,0.00025,3.348217248916626,17860,0.2,1.0,-0.7957721948623657
3661824,1788,7.555000000000001e-05,1498.0,108,33720,0.15225350856781006,0.29344158209860327,9.352630515532812e-09,261.89227,0.2894516587257385,0.00025,3.348217248916626,17870,0.2,1.0,-1.026763677597046
3663872,1789,7.555000000000001e-05,1498.0,108,33740,0.15225350856781006,0.2919192934874445,1.110722730145175e-08,276.6257,0.28390753269195557,0.00025,3.348217248916626,17880,0.2,1.0,-2.0719523429870605
3665920,1790,7.559e-05,1498.0,108,33762,0.15225350856781006,0.29090422340668737,9.786047017179556e-09,264.32123,0.3242911696434021,0.00025,3.348217248916626,17890,0.2,1.0,-1.3162510395050049
3667968,1791,7.566e-05,1498.0,108,33782,0.15225350856781006,0.2946997202001512,7.229125203317421e-09,266.25995,0.3055444061756134,0.00025,3.348217248916626,17900,0.2,1.0,-2.4986112117767334
3670016,1792,7.568000000000001e-05,1498.0,108,33804,0.15225350856781006,0.2935156268998981,9.467732513257498e-09,274.41763,0.2937967777252197,0.00025,3.348217248916626,17910,0.2,1.0,-2.1917471885681152
3672064,1793,7.570999999999999e-05,1498.0,108,33826,0.15225350856781006,0.2945750237442553,9.525448971259287e-09,262.27246,0.26304882764816284,0.00025,3.348217248916626,17920,0.2,1.0,-3.17874813079834
3674112,1794,7.572e-05,1498.0,108,33845,0.15225350856781006,0.29525212133303286,7.427674362375792e-09,272.75397,0.2966373860836029,0.00025,3.348217248916626,17930,0.2,1.0,-3.121455669403076
3676160,1795,7.57e-05,1498.0,108,33868,0.15225350856781006,0.29126539044082167,7.970761471687293e-09,269.38568,0.2752540111541748,0.00025,3.348217248916626,17940,0.2,1.0,-1.5836856365203857
3678208,1796,7.567e-05,1498.0,108,33888,0.15225350856781006,0.2989606508053839,1.3036848634656595e-08,258.8468,0.3187407851219177,0.00025,3.348217248916626,17950,0.2,1.0,-0.9695062637329102
3680256,1797,7.559e-05,1498.0,108,33908,0.15225350856781006,0.29477308015339077,8.553662789526074e-09,278.09656,0.28679829835891724,0.00025,3.348217248916626,17960,0.2,1.0,-0.11910295486450195
3682304,1798,7.551999999999998e-05,1498.0,108,33929,0.15225350856781006,0.29545171353966,7.007136179452977e-09,266.8643,0.2735999822616577,0.00025,3.348217248916626,17970,0.2,1.0,-0.8058116436004639
3684352,1799,7.552e-05,1498.0,108,33951,0.15225350856781006,0.2953884357586503,9.756519898235227e-09,263.71786,0.3007645606994629,0.00025,3.348217248916626,17980,0.2,1.0,-1.2130911350250244
3686400,1800,7.549999999999999e-05,1498.0,108,33969,0.15225350856781006,0.29359735222533345,8.45145543097725e-09,276.00757,0.2999528646469116,0.00025,3.348217248916626,17990,0.2,1.0,-1.4408581256866455
3688448,1801,7.544e-05,1498.0,108,33990,0.15225350856781006,0.2915495784487575,7.325817416581337e-09,263.45294,0.2895834743976593,0.00025,3.348217248916626,18000,0.2,1.0,-0.2451930046081543
3690496,1802,7.539e-05,1498.0,108,34009,0.15225350856781006,0.29602516144514085,1.0157573404612207e-08,268.70798,0.2989794909954071,0.00025,3.348217248916626,18010,0.2,1.0,-2.313638210296631
3692544,1803,7.544000000000001e-05,1498.0,108,34030,0.15225350856781006,0.28886977606453,9.497000230673792e-09,272.1268,0.29728564620018005,0.00025,3.348217248916626,18020,0.2,1.0,-1.3690321445465088
3694592,1804,7.543e-05,1498.0,108,34052,0.15225350856781006,0.2928067543543875,1.0099783321129707e-08,258.8761,0.2756948173046112,0.00025,3.348217248916626,18030,0.2,1.0,-0.2360067367553711
3696640,1805,7.55e-05,1498.0,108,34073,0.15225350856781006,0.2927397101186216,8.945081595920778e-09,277.45044,0.3021020293235779,0.00025,3.348217248916626,18040,0.2,1.0,-0.8837604522705078
3698688,1806,7.55e-05,1498.0,108,34097,0.15225350856781006,0.2887134116142988,7.719415276094543e-09,268.57303,0.28212299942970276,0.00025,3.348217248916626,18050,0.2,1.0,-0.5147780179977417
3700736,1807,7.55e-05,1498.0,108,34118,0.15225350856781006,0.2949149252846837,1.0340664702290781e-08,260.65002,0.30527371168136597,0.00025,3.348217248916626,18060,0.2,1.0,0.09579914808273315
3702784,1808,7.553e-05,1498.0,108,34142,0.15225350856781006,0.29135580332949756,1.0579526854570532e-08,277.04395,0.28534823656082153,0.00025,3.348217248916626,18070,0.2,1.0,-0.3759809732437134
3704832,1809,7.549e-05,1498.0,108,34167,0.15225350856781006,0.29207173381000756,8.989503711906433e-09,264.93365,0.3075442612171173,0.00025,3.348217248916626,18080,0.2,1.0,-0.5174591541290283
3706880,1810,7.549999999999999e-05,1498.0,108,34190,0.15225350856781006,0.29796416983008384,8.181444294610984e-09,265.351,0.2916331887245178,0.00025,3.348217248916626,18090,0.2,1.0,0.5673518478870392
3708928,1811,7.553e-05,1498.0,108,34214,0.15225350856781006,0.29383759405463933,9.815032989135553e-09,275.47565,0.29455307126045227,0.00025,3.348217248916626,18100,0.2,1.0,0.36598891019821167
3710976,1812,7.547000000000001e-05,1498.0,108,34243,0.15225350856781006,0.2953897978179157,7.87539427872519e-09,262.98676,0.31103217601776123,0.00025,3.348217248916626,18110,0.2,1.0,0.19609832763671875
3713024,1813,7.547000000000001e-05,1498.0,108,34266,0.15225350856781006,0.2913622338324785,1.218229973079521e-08,270.97736,0.2881458103656769,0.00025,3.348217248916626,18120,0.2,1.0,0.031616151332855225
3715072,1814,7.548e-05,1498.0,108,34293,0.15225350856781006,0.2896085364744067,6.065520847045591e-09,270.25952,0.28560084104537964,0.00025,3.348217248916626,18130,0.2,1.0,0.3410417437553406
3717120,1815,7.553e-05,1498.0,108,34314,0.15225350856781006,0.2955002521164715,8.167790500890338e-09,257.80185,0.298770546913147,0.00025,3.348217248916626,18140,0.2,1.0,-0.03760039806365967
3719168,1816,7.553e-05,1498.0,108,34336,0.15225350856781006,0.29766637124121187,1.2385105607748415e-08,278.9382,0.28999969363212585,0.00025,3.348217248916626,18150,0.2,1.0,0.28181517124176025
3721216,1817,7.551e-05,1498.0,108,34357,0.15225350856781006,0.3016825911588967,7.746882190254322e-09,267.92084,0.30913782119750977,0.00025,3.348217248916626,18160,0.2,1.0,0.5836006999015808
3723264,1818,7.542999999999999e-05,1498.0,108,34378,0.15225350856781006,0.30317639000713825,7.758087901613142e-09,262.4532,0.2611168324947357,0.00025,3.348217248916626,18170,0.2,1.0,0.5308769345283508
3725312,1819,7.544000000000001e-05,1498.0,108,34398,0.15225350856781006,0.2978136085905135,1.3003840342029615e-08,276.34915,0.30833688378334045,0.00025,3.348217248916626,18180,0.2,1.0,0.5326856672763824
3727360,1820,7.542e-05,1498.0,108,34425,0.15225350856781006,0.2996583219617605,8.340848586460559e-09,264.01514,0.3105413317680359,0.00025,3.348217248916626,18190,0.2,1.0,0.4663429260253906
3729408,1821,7.542e-05,1498.0,108,34450,0.15225350856781006,0.3013185908086598,9.683664634746458e-09,267.29443,0.31492969393730164,0.00025,3.348217248916626,18200,0.2,1.0,-0.18732130527496338
3731456,1822,7.545e-05,1498.0,108,34479,0.15225350856781006,0.2982831133529544,8.043571313523513e-09,273.48956,0.29430779814720154,0.00025,3.348217248916626,18210,0.2,1.0,0.589072585105896
3733504,1823,7.548e-05,1498.0,108,34506,0.15225350856781006,0.3033997965976596,1.010161484564509e-08,261.19226,0.3196912407875061,0.00025,3.348217248916626,18220,0.2,1.0,0.5311180651187897
3735552,1824,7.549e-05,1498.0,108,34527,0.15225350856781006,0.30172941349446775,8.216218264772701e-09,274.57074,0.27961400151252747,0.00025,3.348217248916626,18230,0.2,1.0,0.39848792552948
3737600,1825,7.541999999999999e-05,1498.0,108,34554,0.15225350856781006,0.29855287428945304,8.724974551004017e-09,269.12866,0.32566022872924805,0.00025,3.348217248916626,18240,0.2,1.0,0.6081900000572205
3739648,1826,7.548e-05,1498.0,108,34578,0.15225350856781006,0.3019436027854681,9.908849663009533e-09,259.20398,0.3017272651195526,0.00025,3.348217248916626,18250,0.2,1.0,0.35309499502182007
3741696,1827,7.549e-05,1498.0,108,34604,0.15225350856781006,0.2975810877047479,1.0854465772036637e-08,277.7312,0.2943348288536072,0.00025,3.348217248916626,18260,0.2,1.0,-0.01560354232788086
3743744,1828,7.539999999999999e-05,1498.0,108,34631,0.15225350856781006,0.29769019689410925,7.084007808827453e-09,266.06522,0.30019232630729675,0.00025,3.348217248916626,18270,0.2,1.0,-0.22072672843933105
