time/iterations,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,train/learning_rate,train/loss,train/value_loss,train/policy_gradient_loss,train/std,train/n_updates,train/explained_variance,train/entropy_loss,train/approx_kl,train/clip_fraction,train/clip_range
133,2561,1499.0,272384,3.0150000000000008e-05,106,0.00025,0.5545726418495178,1.425088649531503e-07,0.7519327606540174,0.5602918267250061,1320,-0.03246915340423584,-5.881749485433102,35.855762,0.98212890625,0.2
134,2581,1499.0,274432,3.1200000000000006e-05,106,0.00025,0.2231086641550064,1.6109200258185296e-07,0.49622424100525675,0.5622957348823547,1330,-0.0038472414016723633,-5.886857083439827,54.338707,0.98515625,0.2
135,2599,1499.0,276480,3.159000000000001e-05,106,0.00025,0.323658287525177,1.2462886511044324e-05,0.2958133876731154,0.5629482865333557,1340,-0.20323729515075684,-5.902852800488472,26.005512,0.9822265625,0.2
136,2618,1499.0,278528,3.194e-05,106,0.00025,0.24079707264900208,2.0615524565514854e-05,0.28822228075005113,0.5604653358459473,1350,0.09458082914352417,-5.887795552611351,26.90662,0.98486328125,0.2
137,2638,1499.0,280576,3.3060000000000005e-05,106,0.00025,0.056700531393289566,8.608474687954449e-06,0.2587933112023165,0.5569759607315063,1360,0.7731709480285645,-5.848908741772175,38.135796,0.9783203125,0.2
138,2657,1499.0,282624,3.315e-05,106,0.00025,0.5237984657287598,2.9333533506648025e-07,0.3229864378226921,0.5509886741638184,1370,0.7433873116970062,-5.790795259177685,50.9265,0.974169921875,0.2
139,2675,1499.0,284672,3.358e-05,106,0.00025,0.10353575646877289,5.662786380500329e-05,0.34620622313232163,0.5494073033332825,1380,0.7722088843584061,-5.74562703371048,41.968235,0.981201171875,0.2
140,2696,1499.0,286720,3.436000000000001e-05,106,0.00025,0.12598848342895508,3.934851965525788e-06,0.3654240301111713,0.5547184348106384,1390,0.4722837209701538,-5.771486277878284,44.913643,0.987744140625,0.2
141,2715,1499.0,288768,3.469e-05,106,0.00025,0.05840626358985901,3.555501092433744e-06,0.7085571486168192,0.5555620789527893,1400,-0.05500364303588867,-5.8113764539361,45.423542,0.979150390625,0.2
142,2735,1499.0,290816,3.514e-05,106,0.00025,0.19686244428157806,0.00012406685452157618,0.3310126464581117,0.5533199310302734,1410,0.16861897706985474,-5.795783212780952,184.28246,0.989013671875,0.2
143,2753,1499.0,292864,3.545e-05,106,0.00025,0.15451641380786896,1.8672615824666395e-07,0.8111736026767176,0.558779776096344,1420,0.6689565181732178,-5.818062120676041,48.54229,0.9890625,0.2
144,2771,1499.0,294912,3.574000000000001e-05,106,0.00025,0.056579284369945526,1.7207500400129305e-07,0.754742359588272,0.5613465905189514,1430,0.6131038665771484,-5.875629749894142,631.62885,0.985595703125,0.2
145,2792,1499.0,296960,3.614e-05,106,0.00025,0.2191900610923767,1.6538315970038297e-07,0.559519314370118,0.5650473833084106,1440,0.5967018604278564,-5.913851599395275,37.23687,0.990478515625,0.2
146,2811,1499.0,299008,3.607e-05,106,0.00025,0.19426047801971436,1.6084247711489752e-07,0.617009466770105,0.5673138499259949,1450,0.6369998157024384,-5.948643483221531,27.818283,0.985986328125,0.2
147,2830,1499.0,301056,3.652e-05,106,0.00025,0.20777727663516998,1.669326677999905e-07,0.4724515429174062,0.5650564432144165,1460,0.5803552865982056,-5.9423459529876705,27.744251,0.985546875,0.2
148,2850,1499.0,303104,3.6950000000000004e-05,106,0.00025,0.3217076361179352,1.4243349644171843e-07,0.5455440130084753,0.5700134038925171,1470,0.48483383655548096,-5.964614374935627,38.99114,0.98837890625,0.2
149,2869,1499.0,305152,3.693e-05,106,0.00025,0.25825655460357666,1.9668266557637537e-07,0.8072094124625437,0.5674176216125488,1480,0.40704232454299927,-5.9742594614624975,52.93197,0.97958984375,0.2
150,2887,1499.0,307200,3.7e-05,106,0.00025,0.3274032473564148,6.898612881833799e-07,3.915580866439268,0.571590781211853,1490,0.4401388168334961,-5.987426298856735,78.4986,0.98662109375,0.2
151,2907,1499.0,309248,3.722e-05,106,0.00025,0.2190617322921753,1.3544755211869486e-07,0.28363460234832016,0.570436418056488,1500,0.2977830767631531,-6.005919547379017,30.999428,0.983935546875,0.2
152,2926,1499.0,311296,3.735e-05,106,0.00025,0.14177066087722778,1.7601843779191385e-07,0.6934984133054968,0.5686623454093933,1510,0.28949475288391113,-5.979277414083481,185.55649,0.983154296875,0.2
153,2945,1499.0,313344,3.758e-05,106,0.00025,0.3021186888217926,8.062998051849846e-06,0.28587923747254534,0.5761799812316895,1520,0.24211257696151733,-6.020975326001644,39.021034,0.988330078125,0.2
154,2964,1499.0,315392,3.7670000000000004e-05,106,0.00025,0.4126433730125427,4.076888973669757e-05,0.4608777435263619,0.5786266922950745,1530,0.6365998685359955,-6.080356208980083,29.872898,0.98896484375,0.2
155,2983,1499.0,317440,3.8049999999999997e-05,106,0.00025,0.13578671216964722,2.9985088787487515e-07,0.327268967020791,0.5776523947715759,1540,0.6812021136283875,-6.096102990210056,27.243025,0.9892578125,0.2
156,3003,1499.0,319488,3.865e-05,106,0.00025,0.24031513929367065,8.542035813885463e-06,0.7558168332092464,0.579131543636322,1550,0.677001565694809,-6.099230737984181,34.332314,0.994921875,0.2
157,3021,1499.0,321536,3.866e-05,106,0.00025,0.1505430042743683,6.757482940455972e-06,0.4314734150422737,0.5770460367202759,1560,0.5465526878833771,-6.089124113321304,26.090784,0.987548828125,0.2
158,3040,1499.0,323584,3.892e-05,106,0.00025,0.43712112307548523,1.3556716144780268e-06,0.599838427780196,0.5786758661270142,1570,0.5064816772937775,-6.092496478557587,35.50173,0.99228515625,0.2
159,3060,1499.0,325632,3.893e-05,106,0.00025,0.2570282220840454,4.3973129124630363e-07,0.33105223192833366,0.5796177983283997,1580,-0.22232043743133545,-6.104606871306896,36.921516,0.99033203125,0.2
160,3078,1499.0,327680,3.897e-05,106,0.00025,0.10227581113576889,2.6103170445157533e-07,0.2135992958326824,0.5773711800575256,1590,-0.20284390449523926,-6.090792660415173,33.26423,0.981591796875,0.2
161,3096,1499.0,329728,3.886e-05,106,0.00025,0.14709529280662537,9.363024134900755e-07,0.37641981813358144,0.5758734941482544,1600,-0.19711029529571533,-6.0678263559937475,38.703003,0.98818359375,0.2
162,3117,1499.0,331776,3.938e-05,106,0.00025,0.2911587059497833,4.017725935003824e-05,0.5522835412761197,0.5817750096321106,1610,0.017327427864074707,-6.105650806427002,42.61917,0.990673828125,0.2
163,3135,1499.0,333824,3.954999999999999e-05,106,0.00025,0.16459988057613373,1.2725149245440548e-07,0.9695599674247205,0.583806574344635,1620,0.05984234809875488,-6.150661931931973,23.821066,0.982861328125,0.2
164,3156,1499.0,335872,3.947000000000001e-05,106,0.00025,0.26152172684669495,1.0570033365242537e-07,0.31031577542889865,0.5865537524223328,1630,0.060996830463409424,-6.176847191154957,29.332947,0.98916015625,0.2
165,3174,1499.0,337920,3.967999999999999e-05,106,0.00025,0.20388755202293396,1.2185409010712077e-07,0.36872294563800095,0.5874910950660706,1640,-0.3247274160385132,-6.199176509678364,21.545996,0.985791015625,0.2
166,3193,1499.0,339968,3.979e-05,106,0.00025,0.18793408572673798,1.620018635017928e-07,0.5798424945911392,0.5867897868156433,1650,-0.02493596076965332,-6.202420954406262,24.943665,0.98857421875,0.2
167,3213,1499.0,342016,3.96e-05,106,0.00025,0.26349472999572754,4.8867627362758624e-05,0.6196573985274881,0.587175726890564,1660,-0.13854265213012695,-6.19961624443531,31.156235,0.990673828125,0.2
168,3232,1499.0,344064,3.982e-05,106,0.00025,0.11662555485963821,0.00021626189901713389,0.1089741297531873,0.5791796445846558,1670,0.6000257730484009,-6.132632191479206,35.51844,0.99130859375,0.2
169,3250,1499.0,346112,3.979e-05,106,0.00025,0.10221685469150543,2.3717742126727614e-06,0.5816697388305329,0.5918575525283813,1680,0.7784467935562134,-6.181272201240063,29.959127,0.990283203125,0.2
170,3270,1499.0,348160,3.978000000000001e-05,106,0.00025,0.22381475567817688,1.5145385571013747e-06,0.3000362174178008,0.5927905440330505,1690,0.8388973772525787,-6.263721556961537,44.464203,0.9970703125,0.2
171,3289,1499.0,350208,3.994e-05,106,0.00025,0.3326067328453064,1.0896220451694917e-06,0.19432198850845453,0.5913038849830627,1700,0.8650889247655869,-6.254626387357712,41.16088,0.9966796875,0.2
172,3307,1499.0,352256,3.980999999999999e-05,106,0.00025,0.3236338794231415,7.146568373972428e-07,0.4848267727531493,0.597493588924408,1710,0.9127449616789818,-6.293457743525505,49.41194,0.998681640625,0.2
173,3328,1499.0,354304,4.0419999999999996e-05,106,0.00025,0.3221277892589569,3.6422993372475786e-07,0.3841177213937044,0.5996675491333008,1720,0.9333128184080124,-6.338859021663666,47.796837,0.999462890625,0.2
174,3346,1499.0,356352,4.070999999999999e-05,106,0.00025,0.3098134994506836,2.0491075169992712e-07,0.3078137089498341,0.6000780463218689,1730,0.9367092773318291,-6.348883044719696,51.3013,0.999853515625,0.2
175,3366,1499.0,358400,4.113e-05,106,0.00025,0.3419156074523926,1.9212185911055002e-07,0.3089166721329093,0.5999196767807007,1740,0.9283732250332832,-6.350515574216843,64.6729,0.999951171875,0.2
176,3385,1499.0,360448,4.130000000000001e-05,106,0.00025,0.27652502059936523,1.6916428060564926e-07,0.3008636046200991,0.5999479293823242,1750,0.9384245835244656,-6.349665567278862,48.385128,1.0,0.2
177,3403,1499.0,362496,4.165000000000001e-05,106,0.00025,0.2927705943584442,1.2161638276442233e-07,0.29892450678162275,0.599995493888855,1760,0.9158152788877487,-6.350072504580021,55.778133,1.0,0.2
178,3423,1499.0,364544,4.228000000000001e-05,106,0.00025,0.29316022992134094,1.1810494258135406e-07,0.2977893894538283,0.6000164151191711,1770,0.9016521275043488,-6.350501975417137,59.68371,1.0,0.2
179,3442,1499.0,366592,4.2350000000000006e-05,106,0.00025,0.3028906285762787,1.3209355305132674e-07,0.2869663703255355,0.5998097658157349,1780,0.9025775492191315,-6.349591799080372,53.446835,0.999951171875,0.2
180,3461,1499.0,368640,4.284e-05,106,0.00025,0.3237503468990326,1.0977256127420177e-07,0.2918188066687435,0.5998203158378601,1790,0.8606961518526077,-6.348345619440079,65.37079,1.0,0.2
181,3481,1499.0,370688,4.345e-05,106,0.00025,0.25415554642677307,1.046438705021302e-07,0.291276025865227,0.5998252630233765,1800,0.8294302970170975,-6.348435367643833,59.836594,1.0,0.2
182,3500,1499.0,372736,4.355e-05,106,0.00025,0.27683141827583313,1.0328043971163936e-07,0.28543188562616706,0.5998472571372986,1810,0.833826407790184,-6.3485858023166655,54.24063,1.0,0.2
183,3520,1499.0,374784,4.396e-05,106,0.00025,0.302042156457901,9.766062744054338e-08,0.2962055509444326,0.5998700261116028,1820,0.7574120610952377,-6.348845493793488,67.94564,1.0,0.2
184,3538,1499.0,376832,4.409e-05,106,0.00025,0.2888410985469818,1.1884128103822889e-07,0.2810849351808429,0.5993939638137817,1830,0.7688549906015396,-6.3486767813563345,65.49312,0.999951171875,0.2
185,3557,1499.0,378880,4.451e-05,106,0.00025,0.31256458163261414,9.404683614100406e-08,0.2922548657748848,0.5993939638137817,1840,0.6812167167663574,-6.343600760400295,68.90607,1.0,0.2
186,3577,1499.0,380928,4.464e-05,106,0.00025,0.286836713552475,1.0622941600813008e-07,0.28931285636499526,0.5993939638137817,1850,0.6151616275310516,-6.343600749969482,79.93414,1.0,0.2
187,3596,1499.0,382976,4.468e-05,106,0.00025,0.27082934975624084,1.1300319067153452e-07,0.28299577059224246,0.5993939638137817,1860,0.6549587845802307,-6.343600749969482,62.720158,1.0,0.2
188,3614,1499.0,385024,4.4850000000000006e-05,106,0.00025,0.30096104741096497,1.0524067289852113e-07,0.29635746255517004,0.599395215511322,1870,0.5917065441608429,-6.3436073690652846,72.78969,1.0,0.2
189,3634,1499.0,387072,4.516e-05,106,0.00025,0.3055129647254944,1.0536626240398306e-07,0.2964475205633789,0.5993953347206116,1880,0.42916494607925415,-6.343616950511932,75.29086,1.0,0.2
190,3653,1499.0,389120,4.530999999999999e-05,106,0.00025,0.2778078615665436,1.0408380782811477e-07,0.29228260745294393,0.5993953943252563,1890,0.3990393280982971,-6.343617333471775,63.50511,1.0,0.2
191,3671,1499.0,391168,4.5459999999999995e-05,106,0.00025,0.31652528047561646,8.869058251148588e-08,0.3026536981575191,0.5993953943252563,1900,0.33593660593032837,-6.3436174392700195,77.324875,1.0,0.2
192,3691,1499.0,393216,4.596e-05,106,0.00025,0.28478753566741943,9.871388378934753e-08,0.30094875739887356,0.5994353294372559,1910,0.1331290602684021,-6.343830725550651,69.13805,1.0,0.2
193,3710,1499.0,395264,4.603999999999999e-05,106,0.00025,0.28969842195510864,9.256987456018883e-08,0.29914125250652435,0.5994389653205872,1920,0.284443199634552,-6.344102536141873,65.10307,1.0,0.2
194,3730,1499.0,397312,4.6649999999999996e-05,106,0.00025,0.30961287021636963,9.45812765773546e-08,0.30385193368420005,0.5994439721107483,1930,0.23998260498046875,-6.344149149954319,79.903725,1.0,0.2
195,3749,1499.0,399360,4.6569999999999996e-05,106,0.00025,0.3054617941379547,9.405197074485727e-08,0.30134586337953806,0.5994459986686707,1940,-0.061485886573791504,-6.3441888183355335,63.39214,1.0,0.2
196,3767,1499.0,401408,4.675999999999999e-05,106,0.00025,0.29567545652389526,9.721840106280411e-08,0.3056840136647224,0.5994518399238586,1950,0.017138421535491943,-6.344227738678455,69.4978,1.0,0.2
197,3787,1499.0,403456,4.74e-05,106,0.00025,0.31116965413093567,8.305345643999651e-08,0.30152090517804025,0.5994545221328735,1960,-0.16023707389831543,-6.344282393157482,78.38544,1.0,0.2
198,3806,1499.0,405504,4.758000000000001e-05,106,0.00025,0.3149385154247284,8.061993551078394e-08,0.30147271882742643,0.5994575619697571,1970,-0.19714438915252686,-6.344315391778946,62.31079,1.0,0.2
199,3824,1499.0,407552,4.7900000000000006e-05,106,0.00025,0.26763471961021423,8.454516915445965e-08,0.30158460210077465,0.5994577407836914,1980,-0.7811319828033447,-6.344334976375103,74.000275,1.0,0.2
200,3844,1499.0,409600,4.774000000000001e-05,106,0.00025,0.2664767801761627,9.492354597240293e-07,0.319107172684744,0.61812824010849,1990,-0.6880631446838379,-6.43024447709322,9.630877,0.99873046875,0.2
201,3863,1499.0,411648,4.758000000000001e-05,106,0.00025,0.3174953758716583,1.5829131947464602e-05,0.5162014233414084,0.6184989213943481,2000,-0.3123009204864502,-6.5738663375377655,11.668798,0.985888671875,0.2
202,3881,1499.0,413696,4.7890000000000004e-05,106,0.00025,0.2654188573360443,8.74969404207615e-08,0.30662176487967374,0.6144934892654419,2010,-0.4559061527252197,-6.543501050770283,14.6675625,0.98876953125,0.2
203,3902,1499.0,415744,4.777e-05,106,0.00025,0.27339884638786316,1.8914311403217532e-07,0.2989344269270077,0.6136387586593628,2020,-0.8061634302139282,-6.510144434869289,14.147261,0.98251953125,0.2
204,3920,1499.0,417792,4.8009999999999996e-05,106,0.00025,0.2508634924888611,6.3343088035072714e-06,0.29829985306132584,0.6114104986190796,2030,-0.5012708902359009,-6.492814719676971,12.510238,0.9796875,0.2
205,3940,1499.0,419840,4.768e-05,106,0.00025,0.22482211887836456,2.9872537315284166e-05,0.3198090070858598,0.6099048256874084,2040,-0.8860306739807129,-6.472475941479206,21.332296,0.9861328125,0.2
206,3959,1499.0,421888,4.768999999999999e-05,106,0.00025,-0.04583236947655678,8.189342864994841e-06,-0.016627267717558424,0.5975222587585449,2050,0.5472522675991058,-6.381431257724762,130.5518,0.985205078125,0.2
207,3977,1499.0,423936,4.742999999999999e-05,106,0.00025,-0.07118324190378189,2.2041576035469745e-06,0.9563712391522131,0.6096895337104797,2060,0.7921635955572128,-6.423994813859463,53.22702,0.967724609375,0.2
208,3997,1499.0,425984,4.7659999999999994e-05,106,0.00025,0.10362135618925095,3.313965306617206e-06,1.7012617437663722,0.609848141670227,2070,0.8674187362194061,-6.459443770349026,47.76807,0.97646484375,0.2
209,4015,1499.0,428032,4.759999999999999e-05,106,0.00025,0.018194416537880898,1.2965741562176448e-06,2.034779777293443,0.6067743301391602,2080,0.8914991095662117,-6.456839714944363,64.26286,0.97265625,0.2
210,4034,1499.0,430080,4.750000000000001e-05,106,0.00025,0.11867699027061462,8.663153594490325e-07,0.21722357088001445,0.6057974696159363,2090,0.9154356643557549,-6.418126095831394,16.393215,0.9744140625,0.2
211,4054,1499.0,432128,4.712999999999999e-05,106,0.00025,0.14982721209526062,2.7641807700540253e-07,0.24457885074953084,0.6003803014755249,2100,0.9296611770987511,-6.3925630927085875,16.532907,0.977099609375,0.2
212,4073,1499.0,434176,4.712e-05,106,0.00025,0.10792230069637299,4.4943384380768947e-07,0.22113454360223841,0.591828465461731,2110,0.9505950659513474,-6.300856271386147,57.37992,0.963134765625,0.2
213,4093,1499.0,436224,4.698e-05,106,0.00025,0.21928399801254272,1.503140875758202e-06,0.17452073276654118,0.5877570509910583,2120,0.9457642510533333,-6.22032272964716,41.20524,0.974609375,0.2
214,4111,1499.0,438272,4.733e-05,106,0.00025,-0.04345504194498062,1.1896792865062621e-06,1.2390018397109088,0.5835277438163757,2130,0.9479232951998711,-6.16995233297348,49.869583,0.9732421875,0.2
215,4129,1499.0,440320,4.728e-05,106,0.00025,0.36648526787757874,1.4530682425673013e-05,6.033591423209873,0.5795716047286987,2140,0.9358372241258621,-6.125859324634075,32.999302,0.976123046875,0.2
216,4149,1499.0,442368,4.736e-05,106,0.00025,0.02887837588787079,6.01887718709726e-07,0.7946105384791735,0.5822831392288208,2150,0.9332995042204857,-6.117025893926621,77.600426,0.98173828125,0.2
217,4168,1499.0,444416,4.734e-05,106,0.00025,0.6237363219261169,2.322278014632584e-06,0.3025868775555864,0.5852401852607727,2160,0.931182362139225,-6.171680296957493,21.27037,0.97724609375,0.2
218,4186,1499.0,446464,4.717e-05,106,0.00025,0.072585828602314,5.959921267062462e-07,0.24672764572896994,0.5837010741233826,2170,0.8873655870556831,-6.1634905487298965,22.651085,0.985107421875,0.2
219,4207,1499.0,448512,4.751999999999999e-05,106,0.00025,0.19236721098423004,1.5304630508472527e-07,0.6535561901633627,0.585582435131073,2180,0.8545502424240112,-6.170409521460533,22.421707,0.9833984375,0.2
220,4225,1499.0,450560,4.7539999999999995e-05,106,0.00025,0.9408659338951111,6.762711623476969e-05,0.4067708283662796,0.5852534174919128,2190,0.8087547570466995,-6.174892801046371,34.576363,0.98515625,0.2
221,4243,1499.0,452608,4.746e-05,106,0.00025,0.12808634340763092,5.3747779188428876e-08,0.25952063234290107,0.5875528454780579,2200,0.717283308506012,-6.190259909629821,86.90292,0.986572265625,0.2
222,4263,1499.0,454656,4.7289999999999996e-05,106,0.00025,0.21775121986865997,7.063755256830895e-08,0.3987028723349795,0.5870200395584106,2210,0.6583685874938965,-6.196188609302044,39.175438,0.989892578125,0.2
223,4282,1499.0,456704,4.7140000000000006e-05,106,0.00025,0.8324626684188843,5.202844121643402e-08,1.3548284041462466,0.5861877202987671,2220,0.6407609581947327,-6.187499979138375,20.096678,0.9833984375,0.2
