time/total_timesteps,time/fps,time/iterations,time/time_elapsed,train/value_loss,train/learning_rate,rollout/ep_rew_mean,train/policy_gradient_loss,train/n_updates,rollout/ep_len_mean,train/approx_kl,train/clip_fraction,train/clip_range,train/std,train/explained_variance,train/entropy_loss,train/loss
2893824,92,1413,31297,2.6334688518758753e-07,0.00025,0.00010803999999999999,-0.045031893052509986,14120,3212.0,0.15848887,0.482080078125,0.3,0.13417069613933563,-8.39981746673584,4.141623178124428,-0.10085311532020569
2895872,92,1414,31320,2.3183949096061696e-07,0.00025,0.00010789000000000001,-0.03370925246999832,14130,3212.0,0.1557216,0.47861328125,0.3,0.13365355134010315,-7.148063659667969,4.169251862168312,-0.13194380700588226
2897920,92,1415,31342,2.2080382016120837e-07,0.00025,0.00010768,-0.038600497264997105,14140,3212.0,0.14608184,0.448828125,0.3,0.13311700522899628,-6.142285346984863,4.198914787173271,-0.008690263144671917
2899968,92,1416,31363,2.4319629452485005e-07,0.00025,0.00010768,-0.03623645507614128,14150,3212.0,0.15099794,0.45400390625,0.3,0.13231059908866882,-6.812164783477783,4.23554463237524,-0.09766712039709091
2902016,92,1417,31384,2.3820744150526706e-07,0.00025,0.00010747,-0.036291337503644175,14160,3212.0,0.13839017,0.447607421875,0.3,0.13180193305015564,-5.951725482940674,4.267543236911297,-0.0878148153424263
2904064,92,1418,31406,2.485893894732527e-07,0.00025,0.00010732999999999999,-0.03929831288114656,14170,3212.0,0.15116447,0.465576171875,0.3,0.13259707391262054,-7.518226623535156,4.250561851263046,-0.09164705127477646
2906112,92,1419,31426,2.457995841975702e-07,0.00025,0.00010732999999999999,-0.04456966721627396,14180,3212.0,0.14173898,0.45849609375,0.3,0.13287770748138428,-4.751010894775391,4.224212059378624,-0.08081720769405365
2908160,92,1420,31448,2.2841579632171262e-07,0.00025,0.00010728,-0.04634675951092504,14190,3212.0,0.11750965,0.434814453125,0.3,0.13205067813396454,-6.49235725402832,4.244637805223465,-0.0820235013961792
2910208,92,1421,31470,2.686471959556513e-07,0.00025,0.00010716999999999998,-0.04414209426031448,14200,3212.0,0.16623107,0.47568359375,0.3,0.13206981122493744,-4.369656562805176,4.2627384349703785,-0.08838990330696106
2912256,92,1422,31491,2.4767910238310266e-07,0.00025,0.00010716999999999998,-0.03906601101916749,14210,3212.0,0.14032774,0.46591796875,0.3,0.1315455585718155,-3.63724946975708,4.275444440543652,-0.1113714873790741
2914304,92,1423,31514,2.270352713829027e-07,0.00025,0.00010696999999999999,-0.045171055194805375,14220,3212.0,0.11581068,0.43828125,0.3,0.131225124001503,-4.350244998931885,4.300116051733494,-0.03917330875992775
2916352,92,1424,31534,2.522516403535846e-07,0.00025,0.00010696999999999999,-0.03966731485925266,14230,3212.0,0.14645436,0.46689453125,0.3,0.13136784732341766,-2.2440292835235596,4.303906656801701,-0.02283279225230217
2918400,92,1425,31556,2.1464658126468805e-07,0.00025,0.00010681999999999997,-0.036334090192394794,14240,3212.0,0.14151728,0.491015625,0.3,0.13138006627559662,-4.704926490783691,4.298527529835701,-0.07427528500556946
2920448,92,1426,31578,2.2085176314412537e-07,0.00025,0.00010667999999999999,-0.03335728480888065,14250,3212.0,0.117838226,0.4318359375,0.3,0.1319294273853302,-5.390982627868652,4.2820713624358175,-0.08573555946350098
2922496,92,1427,31599,2.2846385685504345e-07,0.00025,0.00010667999999999999,-0.047087880803155714,14260,3212.0,0.15053469,0.494091796875,0.3,0.1316872537136078,-4.786581993103027,4.275779962539673,-0.02769641950726509
2924544,92,1428,31621,2.1994306762529447e-07,0.00025,0.00010647999999999998,-0.03882280378456926,14270,3212.0,0.14555575,0.457177734375,0.3,0.13169069588184357,-4.96034574508667,4.283277712762356,-0.02800576575100422
2926592,92,1429,31643,2.4187130605035633e-07,0.00025,0.00010619999999999999,-0.04054636725923046,14280,3212.0,0.13197798,0.459765625,0.3,0.1319570243358612,-6.239132881164551,4.272514498233795,-0.08413069695234299
2928640,92,1430,31663,2.4589256963913897e-07,0.00025,0.00010619999999999999,-0.036415455915994245,14290,3212.0,0.13156033,0.472705078125,0.3,0.1317337155342102,-5.847607612609863,4.275809937715531,-0.06341420859098434
2930688,92,1431,31684,2.267492822394246e-07,0.00025,0.00010596000000000001,-0.03713715855119517,14300,3212.0,0.12314057,0.43916015625,0.3,0.1318330466747284,-7.586258888244629,4.279602865874767,-0.03274805471301079
2932736,92,1432,31706,2.41156612279525e-07,0.00025,0.00010578000000000001,-0.04190043661656091,14310,3212.0,0.1756678,0.47138671875,0.3,0.13161717355251312,-7.407316207885742,4.285770703852177,-0.061132121831178665
2934784,92,1433,31726,2.444763143705231e-07,0.00025,0.00010578000000000001,-0.03846131944155786,14320,3212.0,0.14371972,0.46767578125,0.3,0.13150538504123688,-8.36423110961914,4.297257754206657,0.010520311072468758
2936832,92,1434,31747,2.1453242564639653e-07,0.00025,0.00010552000000000002,-0.035208191988931506,14330,3212.0,0.11693743,0.432177734375,0.3,0.13176357746124268,-4.437353610992432,4.290551628172397,0.058949973434209824
2938880,92,1435,31768,2.440912144408003e-07,0.00025,0.00010552000000000002,-0.03964863934670575,14340,3212.0,0.17638496,0.47578125,0.3,0.1321130096912384,-4.642738342285156,4.273079411685467,-0.029154276475310326
2940928,92,1436,31789,2.1943184513872893e-07,0.00025,0.00010538000000000001,-0.04270600542804459,14350,3212.0,0.1447384,0.46982421875,0.3,0.13260582089424133,-5.141520023345947,4.246727934479713,-0.021084202453494072
2942976,92,1437,31811,2.1595484187564295e-07,0.00025,0.00010520999999999999,-0.033472420828184114,14360,3212.0,0.126807,0.4478515625,0.3,0.13294261693954468,-5.426931858062744,4.224536126852035,-0.07343670725822449
2945024,92,1438,31831,2.5712437288216707e-07,0.00025,0.00010520999999999999,-0.031397867474879604,14370,3212.0,0.14158905,0.467529296875,0.3,0.13261951506137848,-5.306515216827393,4.226814380288124,-0.04461559280753136
2947072,92,1439,31852,2.067916135661818e-07,0.00025,0.00010492999999999997,-0.0454859662335366,14380,3212.0,0.12721214,0.48994140625,0.3,0.13205188512802124,-6.310004711151123,4.249691422283649,-0.07440976798534393
2949120,92,1440,31874,2.4274091141585076e-07,0.00025,0.00010468999999999999,-0.03677363117167261,14390,3212.0,0.13312,0.46181640625,0.3,0.1318698525428772,-7.230009078979492,4.270026738941669,-0.060956262052059174
2951168,92,1441,31894,2.2833146440248697e-07,0.00025,0.00010468999999999999,-0.03332579034322407,14400,3212.0,0.14004396,0.472509765625,0.3,0.13169492781162262,-5.324531078338623,4.2801910355687145,-0.037369269877672195
2953216,92,1442,31917,2.0957704445212498e-07,0.00025,0.00010429999999999999,-0.03584186720981961,14410,3212.0,0.1225193,0.454052734375,0.3,0.13151466846466064,-6.67940616607666,4.291966366767883,-0.07793571054935455
2955264,92,1443,31938,2.4391542188251234e-07,0.00025,0.00010416999999999999,-0.041480624304676895,14420,3212.0,0.14580032,0.461376953125,0.3,0.1310224086046219,-7.2381439208984375,4.307060861587525,-0.0824042484164238
2957312,92,1444,31958,2.2781783335368288e-07,0.00025,0.00010416999999999999,-0.04345864880306181,14430,3212.0,0.1303122,0.4998046875,0.3,0.13110466301441193,-7.499792098999023,4.315753276646137,0.019020555540919304
2959360,92,1445,31979,2.2562505086476392e-07,0.00025,0.00010378,-0.035216294362908226,14440,3212.0,0.12590739,0.446337890625,0.3,0.1309421807527542,-6.2259840965271,4.315126077830792,-0.10928472131490707
2961408,92,1446,31999,2.4121958421829957e-07,0.00025,0.00010378,-0.03595411389251239,14450,3212.0,0.14780551,0.471630859375,0.3,0.13131330907344818,-6.782186508178711,4.308381718397141,-0.022056899964809418
2963456,92,1447,32021,2.2358575599845664e-07,0.00025,0.00010332,-0.04153438924986404,14460,3212.0,0.12789477,0.480859375,0.3,0.1310456544160843,-6.660545825958252,4.302759014070034,-0.07872325927019119
2965504,92,1448,32042,2.123949535581815e-07,0.00025,0.00010289000000000001,-0.029755628803104627,14470,3212.0,0.11588113,0.448974609375,0.3,0.13154207170009613,-5.413714408874512,4.303005337715149,-0.09496733546257019
2967552,92,1449,32063,2.5263099763250806e-07,0.00025,0.00010289000000000001,-0.03315053483966039,14480,3212.0,0.11390136,0.44248046875,0.3,0.13172437250614166,-7.455634117126465,4.285103170573711,-0.047768790274858475
2969600,92,1450,32084,2.0897141062015123e-07,0.00025,0.00010258,-0.04099026773765217,14490,3212.0,0.1257335,0.46572265625,0.3,0.13260415196418762,-7.258890151977539,4.247564047574997,-0.0523291677236557
2971648,92,1451,32106,2.5413577011690334e-07,0.00025,0.00010229000000000003,-0.041753939953923694,14500,3212.0,0.13794808,0.46259765625,0.3,0.1321023851633072,-7.763797760009766,4.240520718693733,-0.06640247255563736
2973696,92,1452,32126,2.805386613458083e-07,0.00025,0.00010229000000000003,-0.0357221923142788,14510,3212.0,0.15790798,0.491943359375,0.3,0.1317691057920456,-6.945618152618408,4.260677091777325,-0.059666264802217484
2975744,92,1453,32147,2.1162449888034728e-07,0.00025,0.00010198999999999999,-0.04575180174433626,14520,3212.0,0.15242451,0.462548828125,0.3,0.1319269984960556,-6.226973533630371,4.264716294407845,-0.0853472501039505
2977792,92,1454,32169,2.452901084915027e-07,0.00025,0.0001016,-0.03921264707751106,14530,3212.0,0.15103513,0.45849609375,0.3,0.13156986236572266,-6.982070446014404,4.268984098732472,-0.04568374902009964
2979840,92,1455,32189,2.435958485591527e-07,0.00025,0.0001016,-0.03223827156980406,14540,3212.0,0.13644864,0.45615234375,0.3,0.13168303668498993,-7.788863182067871,4.27752465158701,-0.017592787742614746
2981888,92,1456,32211,2.396023729422936e-07,0.00025,0.00010133000000000003,-0.03344032139575574,14550,3212.0,0.13102044,0.4685546875,0.3,0.13289667665958405,-6.976860523223877,4.2373779773712155,-0.07465358078479767
2983936,92,1457,32231,2.461039763979045e-07,0.00025,0.00010133000000000003,-0.04279260614421219,14560,3212.0,0.13543318,0.45390625,0.3,0.13186253607273102,-8.11386775970459,4.241395723819733,-0.09245515614748001
2985984,92,1458,32253,2.3216918396684604e-07,0.00025,0.00010108000000000003,-0.040186120316502635,14570,3212.0,0.13917133,0.490771484375,0.3,0.131569504737854,-8.224388122558594,4.275914604961872,-0.0468674935400486
2988032,92,1459,32275,2.0294691638333973e-07,0.00025,0.00010075000000000001,-0.031697982322657484,14580,3212.0,0.116527736,0.430810546875,0.3,0.13122418522834778,-6.365650653839111,4.284618693590164,-0.06997061520814896
2990080,92,1460,32296,2.473687967574634e-07,0.00025,0.00010075000000000001,-0.044014298840193075,14590,3212.0,0.14013976,0.4787109375,0.3,0.13127382099628448,-7.415397644042969,4.287903065979481,-0.08122362196445465
2992128,92,1461,32318,2.258031925661541e-07,0.00025,0.00010039,-0.04555295247409959,14600,3212.0,0.14008701,0.47578125,0.3,0.1312246173620224,-7.423373222351074,4.290048159658909,-0.05884088575839996
2994176,92,1462,32340,2.1900783404582568e-07,0.00025,0.00010010000000000002,-0.04514299634101917,14610,3212.0,0.13368951,0.45009765625,0.3,0.13137631118297577,-3.7760748863220215,4.285607700049877,-0.042985886335372925
2996224,92,1463,32359,2.2750732673326723e-07,0.00025,0.00010010000000000002,-0.04515911858179607,14620,3212.0,0.14032616,0.465625,0.3,0.1314159482717514,-4.083400249481201,4.281217688322068,-0.09084492176771164
2998272,92,1464,32381,2.0985487894087385e-07,0.00025,9.975000000000001e-05,-0.042109765196801166,14630,3212.0,0.1375306,0.47333984375,0.3,0.13065774738788605,-6.6120076179504395,4.30930340886116,-0.06990166008472443
3000320,92,1465,32403,2.315479949999144e-07,0.00025,9.942000000000001e-05,-0.03666594764072215,14640,3212.0,0.12947668,0.4439453125,0.3,0.13074716925621033,-7.562788009643555,4.325513419508934,-0.05533828213810921
3002368,92,1466,32423,2.4724805904874356e-07,0.00025,9.942000000000001e-05,-0.03862174444511766,14650,3212.0,0.14117593,0.47431640625,0.3,0.13051541149616241,-5.017459392547607,4.32539260238409,-0.10127853602170944
3004416,92,1467,32445,2.1123335056660863e-07,0.00025,9.913e-05,-0.03387924975249916,14660,3212.0,0.12255962,0.44521484375,0.3,0.13045717775821686,-7.184988975524902,4.333314202725887,-0.06222689151763916
3006464,92,1468,32466,2.3934683270887545e-07,0.00025,9.890999999999999e-05,-0.04340964030416217,14670,3212.0,0.1308456,0.456689453125,0.3,0.13063344359397888,-4.928549766540527,4.323423571884632,-0.10353455692529678
3008512,92,1469,32486,2.2682976017485145e-07,0.00025,9.890999999999999e-05,-0.0378409760305658,14680,3212.0,0.14358899,0.472314453125,0.3,0.1309431791305542,-5.322078227996826,4.3164583697915075,-0.08713745325803757
3010560,92,1470,32508,2.240594349389724e-07,0.00025,9.868e-05,-0.03772525377717102,14690,3212.0,0.11445859,0.42294921875,0.3,0.13084593415260315,-4.4312286376953125,4.309346027672291,-0.057352907955646515
3012608,92,1471,32528,2.362669081712454e-07,0.00025,9.868e-05,-0.03906442291336134,14700,3212.0,0.1529693,0.474560546875,0.3,0.13050423562526703,-6.588721752166748,4.323998543620109,-0.13139840960502625
3014656,92,1472,32551,2.3646587554715381e-07,0.00025,9.845e-05,-0.04342991530866129,14710,3212.0,0.16093032,0.485546875,0.3,0.13048656284809113,-4.986166954040527,4.336598680913449,-0.04913872107863426
3016704,92,1473,32573,2.2046916390294768e-07,0.00025,9.816999999999999e-05,-0.04006758885807358,14720,3212.0,0.15999936,0.462744140625,0.3,0.13041111826896667,-6.469198226928711,4.335019044578075,0.02421019785106182
3018752,92,1474,32593,2.440141782411587e-07,0.00025,9.816999999999999e-05,-0.05767856390448287,14730,3212.0,0.16680382,0.48330078125,0.3,0.13044443726539612,-6.440077781677246,4.337489691376686,-0.13113835453987122
3020800,92,1475,32615,2.0215012594970715e-07,0.00025,9.792e-05,-0.03311053193756379,14740,3212.0,0.14660889,0.4453125,0.3,0.13067951798439026,-4.443052768707275,4.333134980499745,-0.08137012273073196
3022848,92,1476,32636,2.3516600049511284e-07,0.00025,9.764000000000001e-05,-0.04504611969459802,14750,3212.0,0.124834016,0.47314453125,0.3,0.13152264058589935,-7.3044281005859375,4.300987240672112,-0.07654544711112976
3024896,92,1477,32657,2.240166442124547e-07,0.00025,9.764000000000001e-05,-0.043183158933243246,14760,3212.0,0.1705793,0.469482421875,0.3,0.13113054633140564,-5.485612392425537,4.288682922720909,-0.04517718032002449
3026944,92,1478,32678,2.0973186307671198e-07,0.00025,9.732000000000001e-05,-0.031860369237256235,14770,3212.0,0.13295498,0.44443359375,0.3,0.1310693621635437,-7.533208847045898,4.303962542116642,0.004332426004111767
3028992,92,1479,32700,2.3928561927455404e-07,0.00025,9.704e-05,-0.039740666243596935,14780,3212.0,0.17184457,0.472265625,0.3,0.1312650591135025,-6.228569507598877,4.299009473621846,-0.09236936271190643
3031040,92,1480,32721,2.2428969574939118e-07,0.00025,9.704e-05,-0.04317675289057661,14790,3212.0,0.12939714,0.484521484375,0.3,0.13116632401943207,-6.581745624542236,4.291825599968433,-0.10127823799848557
3033088,92,1481,32742,2.140080629597918e-07,0.00025,9.683000000000002e-05,-0.03493641656386899,14800,3212.0,0.11900653,0.439697265625,0.3,0.13092181086540222,-5.421918869018555,4.3045394465327265,-0.07935308665037155
3035136,92,1482,32762,2.4073355997522583e-07,0.00025,9.683000000000002e-05,-0.04078566305979621,14810,3212.0,0.13803299,0.465625,0.3,0.13168112933635712,-6.37528657913208,4.286135184764862,-0.09304153174161911
3037184,92,1483,32784,2.2495373588338197e-07,0.00025,9.652000000000003e-05,-0.04658630574558629,14820,3212.0,0.1611487,0.500634765625,0.3,0.13108643889427185,-7.930688858032227,4.285505482554436,-0.07843148708343506
3039232,92,1484,32806,2.404144407108788e-07,0.00025,9.622000000000002e-05,-0.03782435007451568,14830,3212.0,0.12006125,0.43369140625,0.3,0.1318245679140091,-6.100399494171143,4.280878315865993,-0.02145889215171337
3041280,92,1485,32826,2.2788044524713057e-07,0.00025,9.622000000000002e-05,-0.03747626991244033,14840,3212.0,0.12718077,0.47587890625,0.3,0.13202445209026337,-6.306665897369385,4.258035020530224,-0.0775986760854721
3043328,92,1486,32849,2.010204810831695e-07,0.00025,9.603000000000003e-05,-0.03962808411451988,14850,3212.0,0.13986053,0.465625,0.3,0.13143043220043182,-6.577899932861328,4.26624884903431,-0.05137979984283447
3045376,92,1487,32870,2.450559615674308e-07,0.00025,9.572999999999999e-05,-0.03438998893834651,14860,3212.0,0.12802787,0.44775390625,0.3,0.13156737387180328,-6.446567535400391,4.279458025097847,0.04220457375049591
3047424,92,1488,32890,2.1960206806337367e-07,0.00025,9.572999999999999e-05,-0.04142597441095859,14870,3212.0,0.14628494,0.478125,0.3,0.1318853199481964,-5.329625129699707,4.26770935356617,-0.08336026966571808
3049472,92,1489,32912,2.237412907835079e-07,0.00025,9.548000000000001e-05,-0.04239671048417222,14880,3212.0,0.15327042,0.469775390625,0.3,0.13215109705924988,-6.004640579223633,4.251016503572464,-0.044987741857767105
3051520,92,1490,32934,2.2584322374452625e-07,0.00025,9.512999999999999e-05,-0.05185026509498129,14890,3212.0,0.15364423,0.499365234375,0.3,0.1322137862443924,-8.016785621643066,4.244502894580364,-0.10376449674367905
3053568,92,1491,32954,2.4097066675388135e-07,0.00025,9.512999999999999e-05,-0.031362597712723074,14900,3212.0,0.16379711,0.462939453125,0.3,0.1324750930070877,-8.088521003723145,4.23513814508915,-0.08076989650726318
3055616,92,1492,32976,2.1075240794754535e-07,0.00025,9.490999999999997e-05,-0.038327609920088435,14910,3212.0,0.111264154,0.439404296875,0.3,0.1319303959608078,-6.069927215576172,4.248549655079842,-0.05434621125459671
3057664,92,1493,32996,2.312108616120412e-07,0.00025,9.490999999999997e-05,-0.03770999402913731,14920,3212.0,0.1335071,0.465087890625,0.3,0.131692573428154,-9.013204574584961,4.269362838566304,-0.061832815408706665
3059712,92,1494,33018,2.1517594142039798e-07,0.00025,9.473999999999998e-05,-0.04630732682344387,14930,3212.0,0.14696604,0.48134765625,0.3,0.13148875534534454,-9.045134544372559,4.280721472203732,-0.035208508372306824
3061760,92,1495,33040,2.2086205002658233e-07,0.00025,9.450999999999997e-05,-0.04089575606631115,14940,3212.0,0.11759414,0.4150390625,0.3,0.13181722164154053,-5.69093132019043,4.275641871988773,-0.008023608475923538
3063808,92,1496,33060,2.354993816178208e-07,0.00025,9.450999999999997e-05,-0.032092334896151445,14950,3212.0,0.13543817,0.49482421875,0.3,0.1322726607322693,-7.370417594909668,4.252714236080647,-0.05547672510147095
3065856,92,1497,33082,2.0808414928907838e-07,0.00025,9.434999999999999e-05,-0.033080146327847615,14960,3212.0,0.13165933,0.43935546875,0.3,0.13251762092113495,-7.488103866577148,4.240607252717018,-0.1024518683552742
